unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,k8s_checks
fedramp_moderate_multi_cloud_AU-6_0065,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-6,"Audit Record Review, Analysis, and Reporting",,Audit,CLOUDWATCH,16,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_audit_policy_metadata_capture; k8s_audit_log_analysis_mechanism
fedramp_moderate_multi_cloud_AU-6_1_0066,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-6 (1),"Audit Record Review, Analysis, and Reporting | Automated Process Integration",,Audit,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_audit_policy_metadata_capture; k8s_audit_log_analysis_mechanism
fedramp_moderate_multi_cloud_AU-6_3_0067,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-6 (3),"Audit Record Review, Analysis, and Reporting | Correlate Audit Record Repositories",,Audit,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_audit_policy_metadata_capture; k8s_audit_log_analysis_mechanism
fedramp_moderate_multi_cloud_AU-6_4_0068,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-6 (4),"Audit Record Review, Analysis, and Reporting | Central Review and Analysis",,Audit,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_audit_policy_metadata_capture; k8s_audit_log_analysis_mechanism
fedramp_moderate_multi_cloud_AU-6_5_0069,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-6 (5),"Audit Record Review, Analysis, and Reporting | Integrated Analysis of Audit Records",,Audit,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_audit_policy_metadata_capture; k8s_audit_log_analysis_mechanism
fedramp_moderate_multi_cloud_AU-6_6_0070,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-6 (6),"Audit Record Review, Analysis, and Reporting | Correlation with Physical Monitoring",,Audit,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_audit_policy_metadata_capture; k8s_audit_log_analysis_mechanism
fedramp_moderate_multi_cloud_AU-6_7_0071,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-6 (7),"Audit Record Review, Analysis, and Reporting | Permitted Actions",,Audit,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_audit_policy_metadata_capture; k8s_audit_log_analysis_mechanism
fedramp_moderate_multi_cloud_AU-8_0074,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-8,Time Stamps,,Time,Multiple,59,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_timestamps_configured; k8s_audit_log_retention_configured
fedramp_moderate_multi_cloud_AU-9_0075,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-9,Protection of Audit Information,,Protection,CLOUDTRAIL,9,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_log_integrity_validation_enabled; k8s_audit_log_protection_mechanism_configured; k8s_audit_log_access_control_enforced
fedramp_moderate_multi_cloud_AU-9_2_0076,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-9 (2),Protection of Audit Information | Store on Separate Physical Systems or Components,,Protection,CLOUDTRAIL,9,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_log_integrity_validation_enabled; k8s_audit_log_protection_mechanism_configured; k8s_audit_log_access_control_enforced
fedramp_moderate_multi_cloud_AU-9_3_0077,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-9 (3),Protection of Audit Information | Cryptographic Protection,,Protection,CLOUDTRAIL,9,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_log_integrity_validation_enabled; k8s_audit_log_protection_mechanism_configured; k8s_audit_log_access_control_enforced
fedramp_moderate_multi_cloud_AU-9_4_0078,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-9 (4),Protection of Audit Information | Access by Subset of Privileged Users,,Protection,CLOUDTRAIL,9,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_log_integrity_validation_enabled; k8s_audit_log_protection_mechanism_configured; k8s_audit_log_access_control_enforced
fedramp_moderate_multi_cloud_AU-12_0081,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-12,Audit Record Generation,,Audit,Multiple,59,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_audit_policy_metadata_captured
fedramp_moderate_multi_cloud_AU-12_1_0082,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-12 (1),Audit Record Generation | System-wide and Time-correlated Audit Trail,,Audit,Multiple,59,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_audit_policy_metadata_captured
fedramp_moderate_multi_cloud_AU-12_3_0083,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-12 (3),Audit Record Generation | Changes by Authorized Individuals,,Audit,Multiple,59,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_audit_policy_metadata_captured
fedramp_moderate_multi_cloud_CA-2_0085,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-2,Control Assessments,,Control,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_policy_metadata_capture_enabled; k8s_admission_controller_pod_security_enabled; k8s_admission_webhook_configured
fedramp_moderate_multi_cloud_CA-2_1_0086,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-2 (1),Control Assessments | Independent Assessors,,Control,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_policy_metadata_capture_enabled; k8s_admission_controller_pod_security_enabled; k8s_admission_webhook_configured
fedramp_moderate_multi_cloud_CA-2_2_0087,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-2 (2),Control Assessments | Specialized Assessments,,Control,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_policy_metadata_capture_enabled; k8s_admission_controller_pod_security_enabled; k8s_admission_webhook_configured
fedramp_moderate_multi_cloud_CA-2_3_0088,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-2 (3),Control Assessments | Leveraging Results from External Organizations,,Control,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_policy_metadata_capture_enabled; k8s_admission_controller_pod_security_enabled; k8s_admission_webhook_configured
fedramp_moderate_multi_cloud_CA-7_0093,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-7,Continuous Monitoring,,Continuous,Multiple,81,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_networkpolicy_changes_monitored; k8s_admission_controller_changes_monitored
fedramp_moderate_multi_cloud_CA-7_1_0094,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-7 (1),Continuous Monitoring | Independent Assessment,,Continuous,Multiple,81,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_networkpolicy_changes_monitored; k8s_admission_controller_changes_monitored
fedramp_moderate_multi_cloud_CA-7_4_0095,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-7 (4),Continuous Monitoring | Risk Monitoring,,Continuous,Multiple,81,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_networkpolicy_changes_monitored; k8s_admission_controller_changes_monitored
fedramp_moderate_multi_cloud_CA-9_0099,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-9,Internal System Connections,,Internal,Multiple,27,automated,,,FedRAMP_controls_with_checks.csv,k8s_networkpolicy_tls_encryption_enabled; k8s_ingress_tls_enabled; k8s_apiserver_tls_enabled
fedramp_moderate_multi_cloud_CM-2_0101,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-2,Baseline Configuration,,Baseline,Multiple,40,automated,,,FedRAMP_controls_with_checks.csv,k8s_rbac_least_privilege_enforcement; k8s_networkpolicy_default_deny_ingress; k8s_etcd_encryption_enabled; k8s_apiserver_audit_logging_enabled
fedramp_moderate_multi_cloud_CM-2_2_0102,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-2 (2),Baseline Configuration | Automation Support for Accuracy and Currency,,Baseline,Multiple,40,automated,,,FedRAMP_controls_with_checks.csv,k8s_rbac_least_privilege_enforcement; k8s_networkpolicy_default_deny_ingress; k8s_etcd_encryption_enabled; k8s_apiserver_audit_logging_enabled
fedramp_moderate_multi_cloud_CM-2_3_0103,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-2 (3),Baseline Configuration | Retention of Previous Configurations,,Baseline,Multiple,40,automated,,,FedRAMP_controls_with_checks.csv,k8s_rbac_least_privilege_enforcement; k8s_networkpolicy_default_deny_ingress; k8s_etcd_encryption_enabled; k8s_apiserver_audit_logging_enabled
fedramp_moderate_multi_cloud_CM-2_7_0104,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-2 (7),Baseline Configuration | Configure Systems and Components for High-risk Areas,,Baseline,Multiple,40,automated,,,FedRAMP_controls_with_checks.csv,k8s_rbac_least_privilege_enforcement; k8s_networkpolicy_default_deny_ingress; k8s_etcd_encryption_enabled; k8s_apiserver_audit_logging_enabled
fedramp_moderate_multi_cloud_CM-3_0105,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-3,Configuration Change Control,,Configuration,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,k8s_admission_controller_change_control_enabled; k8s_rbac_configuration_change_audit_enabled; k8s_etcd_backup_configured
fedramp_moderate_multi_cloud_CM-3_1_0106,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-3 (1),"Configuration Change Control | Automated Documentation, Notification, and Prohibition of Changes",,Configuration,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,k8s_admission_controller_change_control_enabled; k8s_rbac_configuration_change_audit_enabled; k8s_etcd_backup_configured
fedramp_moderate_multi_cloud_CM-3_2_0107,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-3 (2),"Configuration Change Control | Testing, Validation, and Documentation of Changes",,Configuration,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,k8s_admission_controller_change_control_enabled; k8s_rbac_configuration_change_audit_enabled; k8s_etcd_backup_configured
fedramp_moderate_multi_cloud_CM-3_4_0108,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-3 (4),Configuration Change Control | Security and Privacy Representatives,,Configuration,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,k8s_admission_controller_change_control_enabled; k8s_rbac_configuration_change_audit_enabled; k8s_etcd_backup_configured
fedramp_moderate_multi_cloud_CM-3_6_0109,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-3 (6),Configuration Change Control | Cryptography Management,,Configuration,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,k8s_admission_controller_change_control_enabled; k8s_rbac_configuration_change_audit_enabled; k8s_etcd_backup_configured
fedramp_moderate_multi_cloud_CM-6_0116,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-6,Configuration Settings,,Configuration,Multiple,70,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_etcd_encryption_enabled; k8s_secret_encryption_at_rest_enabled; k8s_rbac_least_privilege_enforcement
fedramp_moderate_multi_cloud_CM-6_1_0117,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-6 (1),"Configuration Settings | Automated Management, Application, and Verification",,Configuration,Multiple,70,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_etcd_encryption_enabled; k8s_secret_encryption_at_rest_enabled; k8s_rbac_least_privilege_enforcement
fedramp_moderate_multi_cloud_CM-6_2_0118,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-6 (2),Configuration Settings | Respond to Unauthorized Changes,,Configuration,Multiple,70,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_etcd_encryption_enabled; k8s_secret_encryption_at_rest_enabled; k8s_rbac_least_privilege_enforcement
fedramp_moderate_multi_cloud_CM-7_0119,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-7,Least Functionality,,Least,EC2,10,automated,,,FedRAMP_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_rbac_least_privilege_enforcement; k8s_pod_security_standard_restricted
fedramp_moderate_multi_cloud_CM-7_1_0120,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-7 (1),Least Functionality | Periodic Review,,Least,EC2,10,automated,,,FedRAMP_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_rbac_least_privilege_enforcement; k8s_pod_security_standard_restricted
fedramp_moderate_multi_cloud_CM-7_2_0121,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-7 (2),Least Functionality | Prevent Program Execution,,Least,EC2,10,automated,,,FedRAMP_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_rbac_least_privilege_enforcement; k8s_pod_security_standard_restricted
fedramp_moderate_multi_cloud_CM-7_5_0122,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-7 (5),Least Functionality | Authorized Software — Allow-by-exception,,Least,EC2,10,automated,,,FedRAMP_controls_with_checks.csv,k8s_networkpolicy_default_deny_ingress; k8s_networkpolicy_default_deny_egress; k8s_rbac_least_privilege_enforcement; k8s_pod_security_standard_restricted
fedramp_moderate_multi_cloud_CM-9_0128,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-9,Configuration Management Plan,,Configuration,Multiple,58,automated,,,FedRAMP_controls_with_checks.csv,k8s_audit_logging_enabled; k8s_audit_log_retention_configured; k8s_etcd_encryption_enabled; k8s_rbac_least_privilege_enforcement
fedramp_moderate_multi_cloud_CP-6_0146,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CP-6,Alternate Storage Site,,Alternate,Multiple,27,automated,,,FedRAMP_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_pv_backup_enabled; k8s_pv_snapshot_enabled
fedramp_moderate_multi_cloud_CP-6_1_0147,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CP-6 (1),Alternate Storage Site | Separation from Primary Site,,Alternate,Multiple,27,automated,,,FedRAMP_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_pv_backup_enabled; k8s_pv_snapshot_enabled
fedramp_moderate_multi_cloud_CP-6_2_0148,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CP-6 (2),Alternate Storage Site | Recovery Time and Recovery Point Objectives,,Alternate,Multiple,27,automated,,,FedRAMP_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_pv_backup_enabled; k8s_pv_snapshot_enabled
fedramp_moderate_multi_cloud_CP-6_3_0149,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CP-6 (3),Alternate Storage Site | Accessibility,,Alternate,Multiple,27,automated,,,FedRAMP_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_pv_backup_enabled; k8s_pv_snapshot_enabled
fedramp_moderate_multi_cloud_CP-9_0160,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CP-9,System Backup,,System,Multiple,94,automated,,,FedRAMP_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_etcd_encryption_enabled; k8s_secret_encryption_at_rest_enabled; k8s_apiserver_audit_logging_enabled
fedramp_moderate_multi_cloud_CP-9_1_0161,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CP-9 (1),System Backup | Testing for Reliability and Integrity,,System,Multiple,94,automated,,,FedRAMP_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_etcd_encryption_enabled; k8s_secret_encryption_at_rest_enabled; k8s_apiserver_audit_logging_enabled
fedramp_moderate_multi_cloud_CP-9_2_0162,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CP-9 (2),System Backup | Test Restoration Using Sampling,,System,Multiple,94,automated,,,FedRAMP_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_etcd_encryption_enabled; k8s_secret_encryption_at_rest_enabled; k8s_apiserver_audit_logging_enabled
fedramp_moderate_multi_cloud_CP-9_3_0163,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CP-9 (3),System Backup | Separate Storage for Critical Information,,System,Multiple,94,automated,,,FedRAMP_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_etcd_encryption_enabled; k8s_secret_encryption_at_rest_enabled; k8s_apiserver_audit_logging_enabled
fedramp_moderate_multi_cloud_CP-9_5_0164,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CP-9 (5),System Backup | Transfer to Alternate Storage Site,,System,Multiple,94,automated,,,FedRAMP_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_etcd_encryption_enabled; k8s_secret_encryption_at_rest_enabled; k8s_apiserver_audit_logging_enabled
fedramp_moderate_multi_cloud_CP-9_8_0165,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CP-9 (8),System Backup | Cryptographic Protection,,System,Multiple,94,automated,,,FedRAMP_controls_with_checks.csv,k8s_etcd_backup_configured; k8s_etcd_encryption_enabled; k8s_secret_encryption_at_rest_enabled; k8s_apiserver_audit_logging_enabled
fedramp_moderate_multi_cloud_IA-2_0170,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,IA-2,Identification and Authentication (organizational Users),,Identification,IAM,22,automated,,,FedRAMP_controls_with_checks.csv,k8s_rbac_oidc_authentication_configured; k8s_rbac_service_account_token_automount_disabled; k8s_apiserver_authentication_enabled; k8s_apiserver_authorization_mode_rbac
fedramp_moderate_multi_cloud_IA-2_1_0171,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,IA-2 (1),Identification and Authentication (organizational Users) | Multi-factor Authentication to Privileged Accounts,,Identification,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_rbac_oidc_authentication_configured; k8s_rbac_service_account_token_automount_disabled; k8s_apiserver_authentication_enabled; k8s_apiserver_authorization_mode_rbac
fedramp_moderate_multi_cloud_IA-2_2_0172,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,IA-2 (2),Identification and Authentication (organizational Users) | Multi-factor Authentication to Non-privileged Accounts,,Identification,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_rbac_oidc_authentication_configured; k8s_rbac_service_account_token_automount_disabled; k8s_apiserver_authentication_enabled; k8s_apiserver_authorization_mode_rbac
fedramp_moderate_multi_cloud_IA-2_5_0173,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,IA-2 (5),Identification and Authentication (organizational Users) | Individual Authentication with Group Authentication,,Identification,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_rbac_oidc_authentication_configured; k8s_rbac_service_account_token_automount_disabled; k8s_apiserver_authentication_enabled; k8s_apiserver_authorization_mode_rbac
fedramp_moderate_multi_cloud_IA-2_6_0174,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,IA-2 (6),Identification and Authentication (organizational Users) | Access to Accounts —separate Device,,Identification,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_rbac_oidc_authentication_configured; k8s_rbac_service_account_token_automount_disabled; k8s_apiserver_authentication_enabled; k8s_apiserver_authorization_mode_rbac
fedramp_moderate_multi_cloud_IA-2_8_0175,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,IA-2 (8),Identification and Authentication (organizational Users) | Access to Accounts — Replay Resistant,,Identification,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_rbac_oidc_authentication_configured; k8s_rbac_service_account_token_automount_disabled; k8s_apiserver_authentication_enabled; k8s_apiserver_authorization_mode_rbac
fedramp_moderate_multi_cloud_IA-2_12_0176,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,IA-2 (12),Identification and Authentication (organizational Users) | Acceptance of PIV Credentials,,Identification,,4,manual,,,FedRAMP_controls_with_checks.csv,k8s_rbac_oidc_authentication_configured; k8s_rbac_service_account_token_automount_disabled; k8s_apiserver_authentication_enabled; k8s_apiserver_authorization_mode_rbac
