suggested_rule_id,csp,rule_type,missing_check_name,compliance_count,framework_count,frameworks,priority,sample_title,compliance_ids,validation_status,validation_match,validation_note,review_status,review_note
ibm.iam.audit.serviceid_privilege_reversion,ibm,ciem,ibm_iam_audit_serviceid_privilege_reversion,1,1,PCI_DSS,,Detect service ID privilege reversion post-review and chained access group modifications to evade entitlement removal,PCI_DSS/7.2.4,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.12,KEEP,Detects service ID privilege reversion and chained access group changes.
ibm.iam.chain.api_key_abuse,ibm,ciem,ibm_iam_chain_api_key_abuse,1,1,CIS_IBM,,Detect disabling of IBM Security Advisor or API key abuse chains that could disrupt external threat monitoring.,CIS_IBM/1.2,truly_new,ibm.iam.activity.api_key_deleted,best_jaccard=0.43,KEEP,Detects disabling of Security Advisor or API key abuse chains.
ibm.iam.chain.evade_malware_monitoring,ibm,ciem,ibm_iam_chain_evade_malware_monitoring,1,1,CANADA_PBMM,,Detect disabling of security group flow logging or IAM changes to evade IBM Security Advisor malware monitoring.,CANADA_PBMM/SI-3(7),truly_new,ibm.iam.activity.policy_created,best_jaccard=0.12,KEEP,Detects disabling of flow logging or IAM changes to evade malware monitoring.
ibm.iam.chain.modify_shield_rules,ibm,ciem,ibm_iam_chain_modify_shield_rules,1,1,CANADA_PBMM,,Detect disabling of security group logging or IAM modifications that could bypass IBM Cloud Security & Compliance Center malware rules.,CANADA_PBMM/SI-3(1),truly_new,ibm.iam.activity.policy_created,best_jaccard=0.12,KEEP,Detects disabling of security group logging or IAM modifications to bypass Cloud Shield.
ibm.is.audit.virtual_server_login,ibm,ciem,ibm_is_audit_virtual_server_login,1,1,CANADA_PBMM,,Detect API key usage for privileged account and virtual server login by privileged identity,CANADA_PBMM/IA-2(1),truly_new,,best_jaccard=0.00,KEEP,Detects privileged API key usage and login events.
ibm.is.instance.audit_delete_volume,ibm,ciem,ibm_is_instance_audit_delete_volume,1,1,NIST_800_171,,Detect block storage volume deletion and Cloud Object Storage bucket deletion as disposal actions.,NIST_800_171/3.8.3,truly_new,,best_jaccard=0.00,KEEP,Detects storage deletion actions as disposal events.
ibm.is.vpc.audit_instance_ssh,ibm,ciem,ibm_is_vpc_audit_instance_ssh,1,1,NIST_800_171,,Detect creation of IAM API keys for remote auth and SSH/RDP sessions to VPC instances for command execution.,NIST_800_171/3.1.15,truly_new,,best_jaccard=0.00,KEEP,Detects IAM key creation and remote sessions to VPC instances.
ibm.resource.audit.management_key_rotation_bypass,ibm,ciem,ibm_resource_audit_management_key_rotation_bypass,1,1,CANADA_PBMM,,Detect service ID conversions to API keys and management key rotation evasion,CANADA_PBMM/AC-6(2),truly_new,,best_jaccard=0.00,KEEP,Detects service ID to API key conversion to bypass key rotation.
ibm.schematics.audit.workspace_action,ibm,ciem,ibm_schematics_audit_workspace_action,1,1,NIST_800_171,,Detect custom image creation in VPC and execution of Schematics workspace actions that may deploy unverified diagnostic code.,NIST_800_171/3.7.4,truly_new,ibm.schematics.workspace.terraform_version_pinned,best_jaccard=0.29,KEEP,"Detects workspace action execution, a specific user behavior."
ibm.schematics.audit.workspace_apply,ibm,ciem,ibm_schematics_audit_workspace_apply,1,1,NIST_800_171,,Monitor VPC instance creation and Schematics workspace applies to detect unauthorized software deployment.,NIST_800_171/3.4.8,truly_new,ibm.schematics.workspace.terraform_version_pinned,best_jaccard=0.29,KEEP,"Detects workspace apply execution, a distinct deployment action."
ibm.schematics.audit.workspace_variable_modify,ibm,ciem,ibm_schematics_audit_workspace_variable_modify,0,1,CSPM_BEST_PRACTICE,,Detect security group rule changes permitting unencrypted traffic and Infrastructure-as-Code variable modifications that could disable TLS in deployme,CSPM_BEST_PRACTICE,truly_new,ibm.schematics.workspace.terraform_version_pinned,best_jaccard=0.25,KEEP,"Detects variable modification, a different configuration change."
ibm.schematics.chain.auditd_tamper,ibm,ciem,ibm_schematics_chain_auditd_tamper,0,1,CSPM_BEST_PRACTICE,,Detect VPC instance auditd package removal and Schematics actions that alter or disable Linux audit logging,CSPM_BEST_PRACTICE,truly_new,ibm.schematics.workspace.terraform_version_pinned,best_jaccard=0.12,KEEP,"Detects auditd tampering, a specific integrity/evasion behavior."
ibm.schematics.chain.patch_evasion,ibm,ciem,ibm_schematics_chain_patch_evasion,0,1,CSPM_BEST_PRACTICE,,Flag VSI patch compliance overrides or Schematics workspace runs that manipulate patch states.,CSPM_BEST_PRACTICE,truly_new,ibm.schematics.workspace.terraform_version_pinned,best_jaccard=0.12,KEEP,"Detects patch compliance evasion, a different integrity/evasion behavior."
ibm.security_advisor.audit.disable_va,ibm,ciem,ibm_security_audit_disable_va,1,1,CANADA_PBMM,,Detect disabling of IBM Cloud Security and Compliance Center vulnerability scans and changes to VPC security groups that impede scanning.,CANADA_PBMM/RA-5(2),truly_new,,best_jaccard=0.00,KEEP,"Detects disabling vulnerability scans, a specific user action."
ibm.security_advisor.audit.disable,ibm,ciem,ibm_security_advisor_audit_disable,1,1,CSPM_BEST_PRACTICE,,Detect disabling of IBM Security Advisor or API key abuse chains that could disrupt external threat monitoring.,CSPM_BEST_PRACTICE,truly_new,,best_jaccard=0.00,KEEP,"Detects disabling of service or API key abuse, a genuine behavioral event."
ibm.security_advisor.activity_log.note_creation,ibm,ciem,ibm_securityadvisor_activity_log_note_creation,1,1,PCI_DSS,,"Detect creation of ""false positive"" notes on IBM Security Advisor findings or configuration changes to IBM Activity Tracker that could suppress vulner",PCI_DSS/6.3.1,truly_new,,best_jaccard=0.00,KEEP,"Detects creation of false positive notes, a specific user action."
ibm.vpc.activity_log.auditd_removal,ibm,ciem,ibm_vpc_activity_log_auditd_removal,0,1,CSPM_BEST_PRACTICE,,Detect VPC instance auditd package removal and Schematics actions that alter or disable Linux audit logging,CSPM_BEST_PRACTICE,truly_new,ibm.vpc.activity.vpc_change,best_jaccard=0.33,KEEP,Detects auditd removal and Schematics actions altering logging.
ibm.vpc.activity_log.create_image,ibm,ciem,ibm_vpc_activity_log_create_image,1,1,NIST_800_171,,Detect custom image creation in VPC and execution of Schematics workspace actions that may deploy unverified diagnostic code.,NIST_800_171/3.7.4,truly_new,ibm.vpc.activity.vpc_change,best_jaccard=0.33,KEEP,Detects custom image creation and related Schematics workspace actions.
ibm.vpc.audit.instance_console_activity,ibm,ciem,ibm_vpc_audit_instance_console_activity,1,1,NIST_800_171,,Detect MFA requirement removal and anomalous continuous instance console activity.,NIST_800_171/3.1.10,truly_new,ibm.vpc.activity.vpc_change,best_jaccard=0.33,KEEP,Detects MFA removal and anomalous continuous instance console activity.
ibm.vpc.audit.patch_override,ibm,ciem,ibm_vpc_audit_patch_override,0,1,CSPM_BEST_PRACTICE,,Flag VSI patch compliance overrides or Schematics workspace runs that manipulate patch states.,CSPM_BEST_PRACTICE,truly_new,ibm.vpc.activity.vpc_change,best_jaccard=0.17,KEEP,Flags VSI patch compliance overrides or Schematics runs manipulating patch status.
ibm.vpc.chain.nested_virtualization_bypass,ibm,ciem,ibm_vpc_chain_nested_virtualization_bypass,0,1,CSPM_BEST_PRACTICE,,Monitor instance profile updates for nested virtualization settings and detect multi-step attempts to enable it.,CSPM_BEST_PRACTICE,truly_new,ibm.vpc.activity.vpc_change,best_jaccard=0.14,KEEP,Monitors for nested virtualization bypass via profile updates and multi-step detection.
ibm.vpc.chain.profile_template_modification,ibm,ciem,ibm_vpc_chain_profile_template_modification,1,1,CSPM_BEST_PRACTICE,,"Detect trusted execution disablement in instance defaults, profiles, or templates via API/log events.",CSPM_BEST_PRACTICE,truly_new,ibm.vpc.activity.vpc_change,best_jaccard=0.14,KEEP,"Detects trusted execution disablement in instance defaults, profiles, or templates."
ibm.watson.audit.create_voice_gateway,ibm,ciem,ibm_watson_audit_create_voice_gateway,1,1,NIST_800_171,,Detect security group rule changes for VoIP traffic and Watson Voice Gateway deployment,NIST_800_171/3.13.14,truly_new,,best_jaccard=0.00,KEEP,Detects security group changes for VoIP/Watson Voice Gateway deployment.
k8s.apiserver.audit.authentication_failure_chain,k8s,ciem,k8s_apiserver_audit_authentication_failure_chain,1,1,NIST_800_171,,Identify patterns of consecutive failed authentication requests to the Kubernetes API server.,NIST_800_171/3.1.8,truly_new,k8s.apiserver.authentication.enabled,best_jaccard=0.33,KEEP,Detects patterns of consecutive failed auth requests (behavioral).
k8s.audit.chain.replay_credential_use,k8s,ciem,k8s_audit_chain_replay_credential_use,1,1,NIST_800_171,,Detect behavioral chains of credential reuse across pods/nodes indicating potential replay attacks in audit logs.,NIST_800_171/3.5.4,truly_new,k8s.audit.log.enabled,best_jaccard=0.14,KEEP,Detects chains of credential reuse across pods/nodes.
k8s.container.audit.auditd_mount_tamper,k8s,ciem,k8s_container_audit_auditd_mount_tamper,1,1,CIS,,Detect container auditd socket mount tampering and DaemonSet deployments that bypass host audit logging,CIS/5.7.2,truly_new,,best_jaccard=0.00,KEEP,"Detects audit socket tampering and DaemonSet bypass, behavioral."
k8s.falco.audit.disable,k8s,ciem,k8s_falco_audit_disable,1,1,PCI_DSS,,Detect disabling of Falco runtime malware detection audit logs or tampering with Fluentd log forwarding to evade anti-malware audit retention.,PCI_DSS/5.3.4,truly_new,,best_jaccard=0.00,KEEP,"Detects disabling/tampering of runtime audit logs, an event-based action."
k8s.node.chain.time_ntp_disable,k8s,ciem,k8s_node_chain_time_ntp_disable,1,1,PCI_DSS,,"Detect multi-step patterns to disable NTP on cluster nodes or disable audit webhooks, undermining time synchronization for event correlation.",PCI_DSS/10.6.1,truly_new,k8s.node.audit.delete,best_jaccard=0.14,KEEP,Detects multi-step patterns to disable NTP or audit webhooks.
oci.announcements.audit.create_broadcast,oracle,ciem,oci_announcements_audit_create_broadcast,1,1,NIST_800_171,,Monitor security list modifications for VoIP protocols and announcement service broadcast creation,NIST_800_171/3.13.14,truly_new,,best_jaccard=0.00,KEEP,singleton
oci.audit.chain.auth_replay_pattern,oracle,ciem,oci_audit_chain_auth_replay_pattern,1,1,NIST_800_171,,Detect replay attempts in identity audit logs and patterns of authentication events suggesting credential replay.,NIST_800_171/3.5.4,truly_new,oci.audit.configuration.enabled,best_jaccard=0.14,KEEP,Detects authentication replay attempts and suspicious patterns.
oci.compute.activity_log.auditd_stop,oracle,ciem,oci_compute_activity_log_auditd_stop,0,1,CSPM_BEST_PRACTICE,,Detect Compute instance auditd process termination and OS Management commands that disable auditd logging,CSPM_BEST_PRACTICE,truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.12,KEEP,Detects auditd termination and OS Management disable commands.
oci.compute.activity_log.update_instance,oracle,ciem,oci_compute_activity_log_update_instance,1,1,PCI_DSS,,"Detect modifications to compute instance metadata (e.g., time settings) or audit configuration changes that could impact time-sync integrity.",PCI_DSS/10.6.1,truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.29,KEEP,Detects modifications to instance metadata or audit configuration.
oci.compute.audit.disable_scanning_agent,oracle,ciem,oci_compute_audit_disable_scanning_agent,2,1,CANADA_PBMM,,"Detect stopping or removal of OCI vulnerability scanning agents, and chained actions to tamper with malware scanning.; Detect stopping OCI Scanning Ag",CANADA_PBMM/SI-3(2);CANADA_PBMM/SI-3(7),truly_new,oci.compute.audit.terminate_instance,best_jaccard=0.29,KEEP,Detects stopping/removal of vulnerability scanning agents.
oci.compute.audit.launch_instance_without_trusted_platform,oracle,ciem,oci_compute_audit_launch_instance_without_trusted_platform,0,1,CSPM_BEST_PRACTICE,,Detect instance configuration updates disabling trusted platform module or instance launches without trusted computing.,CSPM_BEST_PRACTICE,truly_new,oci.compute.audit.launch_instance,"DS_confirmed: Proposed specifies ""without trusted platform,"" focusing on trusted platform module, while existing i",KEEP,Detects instance launches without trusted platform module.
oci.compute.audit.nested_virtualization_flag,oracle,ciem,oci_compute_audit_nested_virtualization_flag,0,1,CSPM_BEST_PRACTICE,,Detect instance launches with nested virtualization enabled or configuration changes that permit nested virtualization.,CSPM_BEST_PRACTICE,truly_new,oci.compute.audit.terminate_instance,best_jaccard=0.29,KEEP,Detects nested virtualization enabled (winner for dup with rule 4).
oci.compute.audit.patch_override,oracle,ciem,oci_compute_audit_patch_override,0,1,CSPM_BEST_PRACTICE,,Detect compute instance patch management overrides or OS Management service command chains that bypass updates.,CSPM_BEST_PRACTICE,truly_new,oci.compute.audit.terminate_instance,best_jaccard=0.33,KEEP,Detects patch management overrides or command chains.
oci.compute.chain.remove_agent,oracle,ciem,oci_compute_chain_remove_agent,1,1,CANADA_PBMM,,Detect disabling of Vulnerability Scanning service or removal of the Oracle Cloud Agent from compute instances.,CANADA_PBMM/SI-3(1),truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.14,KEEP,Detects disabling of scanning service or removal of Cloud Agent.
oci.compute.chain.session_persistence,oracle,ciem,oci_compute_chain_session_persistence,1,1,NIST_800_171,,Detect authentication policy weakening and persistent compute instance sessions evading lock.,NIST_800_171/3.1.10,truly_new,oci.compute.instance.instance_monitoring_enabled,best_jaccard=0.14,KEEP,Detects authentication policy weakening and persistent sessions.
oci.events.audit.disable_vulnerability_scanning,oracle,ciem,oci_events_audit_disable_vulnerability_scanning,1,1,CANADA_PBMM,,Detect disabling of Vulnerability Scanning service or removal of the Oracle Cloud Agent from compute instances.,CANADA_PBMM/SI-3(1),truly_new,oci.events.rule.communication_channels_configured,best_jaccard=0.11,KEEP,Detects disabling of Vulnerability Scanning or removal of Cloud Agent.
oci.events.chain.agent_stop_and_tag,oracle,ciem,oci_events_chain_agent_stop_and_tag,1,1,CANADA_PBMM,,Detect stopping OCI Scanning Agent or stopping agent and tagging resource to bypass policies,CANADA_PBMM/SI-3(2),truly_new,oci.events.rule.communication_channels_configured,best_jaccard=0.10,KEEP,Detects stopping scanning agent and tagging to bypass policies.
oci.functions.audit.create_function,oracle,ciem,oci_functions_audit_create_function,1,1,NIST_800_171,,"Track creation and updates of Oracle Functions, which can execute user-supplied mobile code.",NIST_800_171/3.13.13,truly_new,oci.functions.function.function_reserved_concurrency,best_jaccard=0.33,KEEP,Tracks creation/updates of functions (executable code).
oci.iam.audit.admin_bypass,oracle,ciem,oci_iam_audit_admin_bypass,1,1,PCI_DSS,,Detect audit log retention policy violations and administrative bypass attempts,PCI_DSS/10.2.2,truly_new,oci.iam.audit.create_user,best_jaccard=0.33,KEEP,Detects audit log retention violations and admin bypass attempts.
