unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,aws_checks,final_aws_check
cisa_ce_v1_multi_cloud_Your_Systems-3_0008,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Systems-3,Learn what information resides on your network,,Learn,Multiple,18,automated,,,CISA_CE_controls_with_checks.csv,aws_ec2_instance_managed_by_ssm; aws_s3_bucket_public_read_prohibited; aws_s3_bucket_public_write_prohibited,aws.ec2.instance.managed_by_ssm_configured; aws.s3.bucket.block_public_access_enabled; aws.s3.bucket.block_public_access_enabled
cisa_ce_v1_multi_cloud_Booting_Up-1_0009,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Booting Up-1,Employ a backup solution that automatically and continuously backs up critical data,,Employ,Multiple,52,automated,,,CISA_CE_controls_with_checks.csv,aws_backup_plan_min_retention; aws_backup_recovery_point_retention; aws_dynamodb_backup_enabled; aws_ec2_backup_enabled; aws_fsx_backup_enabled; aws_rds_instance_backup_enabled; aws_redshift_backup_enabled,aws.backup.backupplan.backup_plan_retention_minimum_days_configured; aws.backup.recoverypoint.backup_point_encrypted; aws.dynamodb.resource.backup_enabled; aws.ec2.resource.backup_enabled; aws.fsx.resource.backup_enabled; aws.rds.instance.backup_enabled; aws.redshift.resource.backup_enabled
cisa_ce_v1_multi_cloud_Booting_Up-2_0010,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Booting Up-2,Require multi-factor authentication (MFA) for all users,,Require,IAM,24,automated,,,CISA_CE_controls_with_checks.csv,aws_iam_console_mfa_enabled; aws_iam_root_hardware_mfa_enabled; aws_iam_root_mfa_enabled; aws_iam_user_mfa_enabled_console_access,aws.iam.resource.console_mfa_enabled; aws.iam.root.hardware_mfa_enabled; aws.iam.root.mfa_enabled; aws.iam.user.mfa_required
cisa_ce_v1_multi_cloud_Booting_Up-3_0011,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Booting Up-3,Enable automatic updates and patch quickly,,Enable,Multiple,24,automated,,,CISA_CE_controls_with_checks.csv,aws_ec2_patch_compliance; aws_elasticbeanstalk_managed_updates_enabled; aws_rds_instance_auto_minor_version_upgrade_check; aws_redshift_cluster_maintenance_settings,aws.ec2.instance.patch_compliance_status_check; aws.elasticbeanstalk.resource.elasticbeanstalk_managed_updates_enabled; aws.rds.instance.auto_minor_version_upgrade_configured; aws.redshift.cluster.maintenance_settings_configured
cisa_ce_v1_multi_cloud_Booting_Up-4_0012,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Booting Up-4,Implement secure configurations for hardware and software,,Implement,Multiple,30,automated,,,CISA_CE_controls_with_checks.csv,aws_ec2_instance_no_public_ip; aws_ec2_securitygroup_common_ports_restricted; aws_ec2_securitygroup_ssh_restricted; aws_s3_bucket_public_read_prohibited; aws_s3_bucket_public_write_prohibited,aws.ec2.instance.no_public_ip_assigned_configured; aws.ec2.security_group_common_ports_restricted.common_ports_ingress_restricted; aws.ec2.security_group.egress_access_restricted; aws.s3.bucket.block_public_access_enabled; aws.s3.bucket.block_public_access_enabled
cisa_ce_v1_multi_cloud_Your_Surroundings-1_0013,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Surroundings-1,Leverage multi-factor authentication for all users,,Leverage,IAM,18,automated,,,CISA_CE_controls_with_checks.csv,aws_iam_console_mfa_enabled; aws_iam_root_mfa_enabled; aws_iam_user_mfa_enabled_console_access,aws.iam.resource.console_mfa_enabled; aws.iam.root.mfa_enabled; aws.iam.user.mfa_required
cisa_ce_v1_multi_cloud_Your_Surroundings-2_0014,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Surroundings-2,Grant access based on need-to-know and least privilege,,Grant,IAM,24,automated,,,CISA_CE_controls_with_checks.csv,aws_iam_group_has_users; aws_iam_no_admin_policy; aws_iam_user_in_group; aws_iam_user_no_inline_policies,aws.iam.group.has_users_configured; aws.iam.policy.reuse_24_configured; aws.iam.user.in_group_configured; aws.iam.user.no_inline_policies_enabled
cisa_ce_v1_multi_cloud_Your_Surroundings-3_0015,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Surroundings-3,Leverage unique passwords for all user accounts,,Leverage,IAM,6,automated,,,CISA_CE_controls_with_checks.csv,aws_iam_password_policy_minimum_length_14,aws.iam.policy.workflow_storage_encrypted
cisa_ce_v1_multi_cloud_Your_Surroundings-4_0016,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Surroundings-4,Develop IT policies addressing changes in user status,,Develop,IAM,6,automated,,,CISA_CE_controls_with_checks.csv,aws_iam_user_credentials_unused_45_days_disabled,aws.iam.user.credentials_unused_45_days_disabled
cisa_ce_v1_multi_cloud_Your_Data-1_0017,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Data-1,Learn what is happening on your network,,Learn,Multiple,29,automated,,,CISA_CE_controls_with_checks.csv,aws_cloudtrail_cloudwatch_logging_enabled; aws_cloudtrail_multi_region_enabled; aws_cloudwatch_alarm_configured; aws_guardduty_enabled; aws_vpc_flow_logs_enabled,aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudwatch.alarm.alert_destinations_configured; aws.guardduty.detector.enabled; aws.ec2.vpc.flow_logging_enabled
cisa_ce_v1_multi_cloud_Your_Data-2_0018,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Data-2,Learn how your data is protected,,Learn,Multiple,29,automated,,,CISA_CE_controls_with_checks.csv,aws_ec2_ebs_volume_encrypted; aws_kms_key_not_scheduled_for_deletion; aws_rds_instance_storage_encrypted; aws_s3_bucket_encryption_enabled,aws.ec2.volume.encryption_at_rest_enabled; aws.kms.key.not_scheduled_for_deletion_configured; aws.rds.instance.encryption_at_rest_enabled; aws.s3.bucket.encryption_at_rest_enabled
cisa_ce_v1_multi_cloud_Your_Data-3_0019,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Data-3,Leverage malware protection capabilities,,Leverage,GUARDDUTY,12,automated,,,CISA_CE_controls_with_checks.csv,aws_guardduty_enabled; aws_guardduty_no_high_severity_findings,aws.guardduty.detector.enabled; aws.guardduty.no.guardduty_finding_high_severity_findings_configured
cisa_ce_v1_multi_cloud_Your_Data-4_0020,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Data-4,Establish regular automated backups,,Establish,Multiple,29,automated,,,CISA_CE_controls_with_checks.csv,aws_backup_plan_min_retention; aws_backup_recovery_point_retention; aws_dynamodb_pitr_enabled; aws_rds_instance_backup_enabled,aws.backup.backupplan.backup_plan_retention_minimum_days_configured; aws.backup.recoverypoint.backup_point_encrypted; aws.dynamodb.resource.backup_enabled; aws.rds.instance.backup_enabled
fedramp_moderate_multi_cloud_AC-2_0002,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2,Account Management,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.user.mfa_required; aws.iam.user.mfa_required
fedramp_moderate_multi_cloud_AC-2_1_0003,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (1),Account Management | Automated System Account Management,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.user.mfa_required; aws.iam.user.mfa_required
fedramp_moderate_multi_cloud_AC-2_2_0004,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (2),Account Management | Automated Temporary and Emergency Account Management,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.user.mfa_required; aws.iam.user.mfa_required
fedramp_moderate_multi_cloud_AC-2_3_0005,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (3),Account Management | Disable Accounts,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.user.mfa_required; aws.iam.user.mfa_required
fedramp_moderate_multi_cloud_AC-2_4_0006,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (4),Account Management | Automated Audit Actions,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.user.mfa_required; aws.iam.user.mfa_required
fedramp_moderate_multi_cloud_AC-2_5_0007,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (5),Account Management | Inactivity Logout,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.user.mfa_required; aws.iam.user.mfa_required
fedramp_moderate_multi_cloud_AC-2_7_0008,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (7),Account Management | Privileged User Accounts,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.user.mfa_required; aws.iam.user.mfa_required
fedramp_moderate_multi_cloud_AC-2_9_0009,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (9),Account Management | Restrictions on Use of Shared and Group Accounts,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.user.mfa_required; aws.iam.user.mfa_required
fedramp_moderate_multi_cloud_AC-2_11_0010,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (11),Account Management | Usage Conditions,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.user.mfa_required; aws.iam.user.mfa_required
fedramp_moderate_multi_cloud_AC-2_12_0011,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (12),Account Management | Account Monitoring for Atypical Usage,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.user.mfa_required; aws.iam.user.mfa_required
fedramp_moderate_multi_cloud_AC-2_13_0012,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (13),Account Management | Disable Accounts for High-risk Individuals,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_user_accesskey_unused; aws_iam_user_console_access_unused,aws.iam.user.mfa_required; aws.iam.user.mfa_required
fedramp_moderate_multi_cloud_AC-5_0017,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-5,Separation of Duties,,Separation,IAM,9,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_policy_no_administrative_privileges,aws.iam.policy.no_administrative_privileges
fedramp_moderate_multi_cloud_AC-6_0018,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-6,Least Privilege,,Least,IAM,22,automated,,,FedRAMP_controls_with_checks.csv,aws_iam_policy_no_administrative_privileges; aws_iam_policy_overly_permissive; aws_iam_role_least_privilege,aws.iam.policy.no_administrative_privileges; aws.iam.policy.overly_permissive_configured; aws.iam.role.least_privilege
fedramp_moderate_multi_cloud_AC-17_0034,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-17,Remote Access,,Remote,Multiple,63,automated,,,FedRAMP_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
fedramp_moderate_multi_cloud_AC-17_1_0035,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-17 (1),Remote Access | Monitoring and Control,,Remote,Multiple,63,automated,,,FedRAMP_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
fedramp_moderate_multi_cloud_AC-17_2_0036,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-17 (2),Remote Access | Protection of Confidentiality and Integrity Using Encryption,,Remote,Multiple,63,automated,,,FedRAMP_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
fedramp_moderate_multi_cloud_AC-17_3_0037,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-17 (3),Remote Access | Managed Access Control Points,,Remote,Multiple,63,automated,,,FedRAMP_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
fedramp_moderate_multi_cloud_AC-17_4_0038,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-17 (4),Remote Access | Privileged Commands and Access,,Remote,Multiple,63,automated,,,FedRAMP_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
fedramp_moderate_multi_cloud_AU-2_0058,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-2,Event Logging,,Event,Multiple,59,automated,,,FedRAMP_controls_with_checks.csv,aws_apigateway_restapi_logging_enabled; aws_cloudtrail_cloudwatch_logging_enabled; aws_cloudtrail_multi_region_enabled; aws_cloudtrail_s3_dataevents_read_enabled; aws_cloudtrail_s3_dataevents_write_enabled; aws_elb_logging_enabled; aws_elbv2_logging_enabled; aws_rds_instance_integration_cloudwatch_logs; aws_redshift_cluster_audit_logging; aws_s3_bucket_server_access_logging_enabled,aws.apigateway.restapi.logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.s3_dataevents_read_enabled; aws.cloudtrail.trail.s3_dataevents_write_enabled; aws.elb.logging.access_logging_enabled; aws.elbv2.logging.access_logging_enabled; aws.rds.instance.integration_cloudwatch_logs; aws.redshift.cluster.audit_logging; aws.s3.bucket.access_logging_enabled
fedramp_moderate_multi_cloud_AU-3_0059,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-3,Content of Audit Records,,Content,Multiple,60,automated,,,FedRAMP_controls_with_checks.csv,aws_apigateway_restapi_logging_enabled; aws_cloudtrail_cloudwatch_logging_enabled; aws_cloudtrail_multi_region_enabled; aws_cloudtrail_s3_dataevents_read_enabled; aws_cloudtrail_s3_dataevents_write_enabled; aws_elb_logging_enabled; aws_elbv2_logging_enabled; aws_rds_instance_integration_cloudwatch_logs; aws_redshift_cluster_audit_logging; aws_s3_bucket_server_access_logging_enabled,aws.apigateway.restapi.logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.s3_dataevents_read_enabled; aws.cloudtrail.trail.s3_dataevents_write_enabled; aws.elb.logging.access_logging_enabled; aws.elbv2.logging.access_logging_enabled; aws.rds.instance.integration_cloudwatch_logs; aws.redshift.cluster.audit_logging; aws.s3.bucket.access_logging_enabled
fedramp_moderate_multi_cloud_AU-3_1_0060,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-3 (1),Content of Audit Records | Additional Audit Information,,Content,Multiple,60,automated,,,FedRAMP_controls_with_checks.csv,aws_apigateway_restapi_logging_enabled; aws_cloudtrail_cloudwatch_logging_enabled; aws_cloudtrail_multi_region_enabled; aws_cloudtrail_s3_dataevents_read_enabled; aws_cloudtrail_s3_dataevents_write_enabled; aws_elb_logging_enabled; aws_elbv2_logging_enabled; aws_rds_instance_integration_cloudwatch_logs; aws_redshift_cluster_audit_logging; aws_s3_bucket_server_access_logging_enabled,aws.apigateway.restapi.logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.s3_dataevents_read_enabled; aws.cloudtrail.trail.s3_dataevents_write_enabled; aws.elb.logging.access_logging_enabled; aws.elbv2.logging.access_logging_enabled; aws.rds.instance.integration_cloudwatch_logs; aws.redshift.cluster.audit_logging; aws.s3.bucket.access_logging_enabled
fedramp_moderate_multi_cloud_AU-6_0065,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-6,"Audit Record Review, Analysis, and Reporting",,Audit,CLOUDWATCH,16,automated,,,FedRAMP_controls_with_checks.csv,aws_cloudwatch_log_analysis_enabled; aws_cloudwatch_log_metric_filter_alarm_configured,aws.cloudwatch.loggroup.log_destination_least_privilege; aws.cloudwatch.log.metric_filter_policy_changes_configured
fedramp_moderate_multi_cloud_AU-8_0074,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-8,Time Stamps,,Time,Multiple,59,automated,,,FedRAMP_controls_with_checks.csv,aws_apigateway_restapi_logging_enabled; aws_cloudtrail_cloudwatch_logging_enabled; aws_cloudtrail_multi_region_enabled; aws_cloudtrail_s3_dataevents_read_enabled; aws_cloudtrail_s3_dataevents_write_enabled; aws_elb_logging_enabled; aws_elbv2_logging_enabled; aws_rds_instance_integration_cloudwatch_logs; aws_redshift_cluster_audit_logging; aws_s3_bucket_server_access_logging_enabled,aws.apigateway.restapi.logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.flow_logging_enabled; aws.cloudtrail.trail.s3_dataevents_read_enabled; aws.cloudtrail.trail.s3_dataevents_write_enabled; aws.elb.logging.access_logging_enabled; aws.elbv2.logging.access_logging_enabled; aws.rds.instance.integration_cloudwatch_logs; aws.redshift.cluster.audit_logging; aws.s3.bucket.access_logging_enabled
