cloud_provider,rule_id,service,category,provider_python_client,alicloud_mapped_compliance_functions,alicloud_mapped_compliance_ids,alicloud_mapping_sources,alicloud_enterprise_rule_id
alicloud,alicloud.Hologres.data_warehouse_security_cluster_encryption_at_rest_cmek,Hologres,data_warehouse,Hologres,alicloud.redshift.cluster.in_transit_encryption_enabled,"iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.24_0080,soc2_multi_cloud_cc_6_7_0013;iso27001_2022_multi_cloud_A.8.24_0080;soc2_multi_cloud_cc_6_7_0013",Coverage,alicloud.actiontrail.log.kms_encryption_at_rest_enabled; alicloud.analyticdb.cluster.encryption_at_rest_enabled; alicloud.analyticdb.cluster.encryption_in_transit_enabled; alicloud.apigateway.restapi.cache_encryption_at_rest_enabled; alicloud.cloudmonitor.log_group.kms_encryption_at_rest_enabled; alicloud.cloudmonitor.storage_account.activity_logs_cmk_encryption_enabled; alicloud.datahub.stream.encryption_at_rest_enabled; alicloud.dbs.recovery_point_encryption_at_rest_enabled.configured; alicloud.dbs.vaults.encryption_at_rest_enabled; alicloud.dms.endpoint.redis_in_transit_encryption_enforced; alicloud.dns.service.dnssec_enabled_for_security; alicloud.dns.service.rsasha1_deprecated_for_key_signing_in_dnssec; alicloud.dns.service.rsasha1_deprecated_for_zone_signing_in_dnssec; alicloud.ecs.disk.encryption_at_rest_enabled; alicloud.ecs.ebs_snapshots.encryption_at_rest_enabled; alicloud.ecs.firewall.rdp_access_internet_blocked; alicloud.ecs.firewall.ssh_access_internet_blocked; alicloud.ecs.instance.csek_encryption_at_rest_enabled; alicloud.ecs.instance.unattached_disks_encryption_at_rest_with_customer_managed_keys_enabled; alicloud.ecs.transitgateway.vpc_attachment_auto_accept_disabled; alicloud.fc.minimum_tls_version_1_2_enforced.configured; alicloud.general.api.access_restrictions_configured; alicloud.general.bucket.public_access_detected; alicloud.general.certificates_expiration_check_30_days.configured; alicloud.general.cluster.encryption_in_transit_enabled; alicloud.general.cluster.storage_encryption_at_rest_enabled; alicloud.general.cluster_secrets_kms_cmk_encryption_at_rest_enabled.configured; alicloud.general.cluster_snapshot.encryption_at_rest_enabled; alicloud.general.data_catalog.connection_passwords_encryption_at_rest_enabled; alicloud.general.data_catalog.metadata_encryption_at_rest_enabled; alicloud.general.development_endpoint.cloudmonitor_logs_encryption_at_rest_enabled; alicloud.general.development_endpoint.job_bookmark_encryption_at_rest_enabled; alicloud.general.development_endpoint.oss_encryption_at_rest_enabled; alicloud.general.distribution.field_level_encryption_enforced; alicloud.general.distributions.origin_traffic_encryption_in_transit_enabled; alicloud.general.domains_kms_cmk_encryption_at_rest_enabled.configured; alicloud.general.domains_node_to_node_encryption_tls_1_2_enabled.configured; alicloud.general.encryption_at_rest_enabled_with_kms.configured; alicloud.general.etl_job.cloudmonitor_logs_encryption_at_rest_enabled; alicloud.general.etl_job.job_bookmark_encryption_at_rest_enabled; alicloud.general.etl_job.oss_encryption_at_rest_enabled; alicloud.general.fileshare.encryption_at_rest_enabled; alicloud.general.instance.attached_disks_encryption_at_rest_with_customer_managed_keys_enabled; alicloud.general.instance.ssl_connections_enforced; alicloud.general.key_rotation_90_days_enforced.configured; alicloud.general.ml_transform.encryption_at_rest_enabled; alicloud.general.model_invocation_logs.encryption_at_rest_enabled; alicloud.general.project.oss_logs_encryption_at_rest_enabled; alicloud.general.redis_cluster.encryption_at_rest_enforced; alicloud.general.redis_cluster.in_transit_encryption_enforced; alicloud.general.report_group.export_encryption_at_rest_enabled; alicloud.general.server.in_transit_encryption_at_rest_and_in_transit_enabled; alicloud.general.stream.encryption_at_rest_enabled; alicloud.general.training_job.intercontainer_encryption_in_transit_enabled; alicloud.general.training_job.volume_and_output_encryption_at_rest_enabled; alicloud.general.volume.encryption_at_rest_enabled; alicloud.kafka.cluster.encryption_at_rest_uses_customer_managed_keys; alicloud.kafka.cluster.encryption_in_transit_enabled; alicloud.kafka.connector.encryption_in_transit_enabled; alicloud.kms.cmk_key_rotation_enabled.configured; alicloud.kms.customer_managed_keys_deletion_protection_enabled.configured; alicloud.kms.customer_managed_keys_not_multi_region.configured; alicloud.kms.customer_managed_keys_used.configured; alicloud.kms.key.public_access_blocked; alicloud.kms.key_rotation_automatic_enabled.configured; alicloud.maxcompute.workgroup.encryption_at_rest_enabled; alicloud.mns.queue.server_side_encryption_at_rest_enabled; alicloud.mns.topics_kms_cmk_encryption_at_rest_enabled.configured; alicloud.oss.blob.encryption_at_rest_with_customer_managed_keys_enabled; alicloud.oss.blob.infrastructure_encryption_at_rest_enabled; alicloud.oss.bucket.encryption_at_rest_enabled; alicloud.oss.bucket.encryption_at_rest_with_kms_enabled; alicloud.oss.secure_transfer_required_enforced.configured; alicloud.ots.accelerator_cluster_encryption_at_rest_enabled.configured; alicloud.ots.tables_kms_cmk_encryption_at_rest_enabled.configured; alicloud.pai.notebook_instance_kms_cmk_encryption_at_rest_enabled.configured; alicloud.rds.cluster.storage_encryption_at_rest_enabled; alicloud.rds.instance.storage_encryption_at_rest_enabled; alicloud.rds.instance.transport_encryption_in_transit_enabled; alicloud.rds.snapshot.encryption_at_rest_enabled; alicloud.rds.tde.encryption_at_rest_enabled; alicloud.rds.tde.encryption_at_rest_with_customer_managed_keys_enabled
alicloud,alicloud.Hologres.data_warehouse_security_cluster_private_networking_enforced,Hologres,data_warehouse,Hologres,alicloud.ack.cluster.private_access_enabled,cis_alicloud_alicloud_7.9_0195,Coverage,alicloud.ack.cluster.private_access_enforced
alicloud,alicloud.Hologres.data_warehouse_security_cluster_audit_logging_enabled,Hologres,data_warehouse,Hologres,alicloud.redshift.cluster.multi_az_enabled,iso27001_2022_multi_cloud_A.8.14_0069,Coverage; Direct,alicloud.ack.clusters.private_nodes_only; alicloud.ack.clusters.public_access_blocked; alicloud.ack.network_policy_enforced_with_least_privilege.configured; alicloud.analyticdb.cluster.multi_az_enabled_with_encryption_at_rest_enabled; alicloud.cloudfirewall.multi_az_with_auto_scaling.configured; alicloud.dms.instance.multi_az_deployment; alicloud.ecs.ebs_volume.backup_plan_enforced; alicloud.ecs.instance.csek_encryption_at_rest_enabled; alicloud.ecs.instance.shielded_vm_security_features_enabled; alicloud.ess.group.capacity_rebalance_enforced; alicloud.ess.group.multi_az_deployment; alicloud.general.broker.active_active_deployment_mode; alicloud.general.broker.cluster_deployment_mode_with_redundancy; alicloud.general.cluster.multi_az_deployment; alicloud.general.connection_redundancy_enforced.configured; alicloud.general.distributions.origin_failover_configured_with_redundancy; alicloud.general.domains.fault_tolerant_data_nodes_with_encryption_at_rest_enabled; alicloud.general.domains.fault_tolerant_master_nodes_with_encryption_at_rest_enabled; alicloud.general.endpoint_config.prod_variant_instances_with_logging_enabled; alicloud.general.global_endpoint.event_replication_enforced; alicloud.general.instance.ensure_using_managed_disks_with_encryption_at_rest_enabled; alicloud.general.instance.trusted_launch_enabled_with_integrity_monitoring; alicloud.general.multi_az_deployment.configured; alicloud.general.redis_cluster.automatic_failover_enforced; alicloud.general.redis_cluster.multi_az_deployment; alicloud.general.virtual_interface_redundancy_enforced.configured; alicloud.general.windows_file_system.multi_az_deployment; alicloud.oss.account.ensure_private_endpoints_with_public_access_blocked; alicloud.oss.bucket.cross_region_replication_with_encryption_enabled; alicloud.oss.secure_transfer_required_enforced.configured; alicloud.ots.table.backup_plan_enforced; alicloud.rds.cluster.multi_az_with_backup_enabled; alicloud.rds.instance.multi_az_deployment_enabled; alicloud.slb.multi_az_deployment.configured; alicloud.vpc.bastion_host_exists_with_mfa_enabled.configured; alicloud.vpc.endpoint.multi_az_enabled_with_failover_configured; alicloud.vpc.flow_log_captured_sent_with_90_day_retention.configured; alicloud.vpc.rdp_internet_access_restricted_to_whitelisted_ips.configured; alicloud.vpc.ssh_internet_access_restricted_to_whitelisted_ips.configured; alicloud.vpc.subnet.different_az_with_routing_control; alicloud.vpc.udp_internet_access_restricted_to_whitelisted_ips.configured; alicloud.vpc.vpn_connection.tunnels_up_with_encryption_enabled; alicloud.vpc.watcher_enabled_with_alerting.configured
alicloud,alicloud.Hologres.data_warehouse_security_cluster_tls_min_1_2_enforced,Hologres,data_warehouse,Hologres,,,,
alicloud,alicloud.Hologres.data_warehouse_security_cluster_admin_access_least_privilege,Hologres,data_warehouse,Hologres,,,Coverage,
alicloud,alicloud.ADB/Hologres Endpoint.data_warehouse_security_endpoint_access_private_only,ADB/Hologres Endpoint,data_warehouse,ADB/Hologres Endpoint,,,Coverage,
alicloud,alicloud.ADB/Hologres Endpoint.data_warehouse_security_endpoint_access_allowed_cidrs_minimized,ADB/Hologres Endpoint,data_warehouse,ADB/Hologres Endpoint,,,Coverage,
alicloud,alicloud.ADB/Hologres Endpoint.data_warehouse_security_endpoint_access_tls_required,ADB/Hologres Endpoint,data_warehouse,ADB/Hologres Endpoint,,,,
alicloud,alicloud.ADB/Hologres Access Control (VPC/IP/login).data_warehouse_security_endpoint_authz_rbac_least_privilege,ADB/Hologres Access Control (VPC/IP/login),data_warehouse,ADB/Hologres Access Control (VPC/IP/login),,,,
alicloud,alicloud.ADB/Hologres Access Control (VPC/IP/login).data_warehouse_security_endpoint_authz_no_anonymous_access,ADB/Hologres Access Control (VPC/IP/login),data_warehouse,ADB/Hologres Access Control (VPC/IP/login),,,,
alicloud,alicloud.Security Group (DB ENI).data_warehouse_security_sg_no_0_0_0_0_ingress,Security Group (DB ENI),data_warehouse,Security Group (DB ENI),alicloud.ecs.networkacl_unrestricted_ingress,"rbi_bank_multi_cloud_4.3_0018;rbi_bank_multi_cloud_4.3_0018,rbi_nbfc_multi_cloud_2.8_0012;rbi_nbfc_multi_cloud_2.8_0012",Coverage,alicloud.ecs.networkacl.ingress_least_privilege_enforced; alicloud.ecs.securitygroup.common_ports_access_restricted; alicloud.ecs.securitygroup.default_deny_all; alicloud.ecs.securitygroup.rdp_access_restricted_to_vpn; alicloud.ecs.securitygroup.ssh_access_restricted_to_whitelist; alicloud.vpc.flow_logs.logging_active
alicloud,alicloud.Security Group (DB ENI).data_warehouse_security_sg_only_required_ports_open,Security Group (DB ENI),data_warehouse,Security Group (DB ENI),,,,
alicloud,alicloud.Security Group (DB ENI).data_warehouse_security_sg_egress_restricted,Security Group (DB ENI),data_warehouse,Security Group (DB ENI),,,,
alicloud,alicloud.Security Group Ingress Rule.data_warehouse_security_sg_ingress_no_0_0_0_0,Security Group Ingress Rule,data_warehouse,Security Group Ingress Rule,alicloud.ecs.securitygroup_allow_ingress_from_internet_to_tcp_port_telnet_23,"iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.20_0076,iso27001_2022_multi_cloud_A.8.21_0077,iso27001_2022_multi_cloud_A.8.22_0078,soc2_multi_cloud_cc_6_6_0012;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078;soc2_multi_cloud_cc_6_6_0012",Coverage,alicloud.ack.network_policy_enforced_with_least_privilege.configured; alicloud.analyticdb.cluster.enhanced_vpc_routing_enabled; alicloud.cloudfirewall.deployed_across_all_vpcs.configured; alicloud.cloudmonitor.vpcs_change_alarm_configured.configured; alicloud.ecs.ami_public_access_blocked.configured; alicloud.ecs.disk.public_snapshot_access_blocked; alicloud.ecs.ebs.snapshot_public_access_block_enforced; alicloud.ecs.elastic_ip_exposure_to_shodan.configured; alicloud.ecs.elastic_ip_unassigned_cleanup_required.configured; alicloud.ecs.firewall.rdp_access_internet_blocked; alicloud.ecs.firewall.ssh_access_internet_blocked; alicloud.ecs.instance.cassandra_port_internet_blocked; alicloud.ecs.instance.cifs_port_internet_blocked; alicloud.ecs.instance.elasticsearch_kibana_port_internet_blocked; alicloud.ecs.instance.ftp_port_internet_blocked; alicloud.ecs.instance.iam_profile_attached; alicloud.ecs.instance.imdsv2_mandatory; alicloud.ecs.instance.internet_facing_instance_profile_least_privilege; alicloud.ecs.instance.ip_forwarding_disabled_for_security; alicloud.ecs.instance.kafka_port_internet_blocked; alicloud.ecs.instance.kerberos_port_internet_blocked; alicloud.ecs.instance.ldap_port_internet_blocked; alicloud.ecs.instance.memcached_port_internet_blocked; alicloud.ecs.instance.mongodb_port_internet_blocked; alicloud.ecs.instance.mysql_port_internet_blocked; alicloud.ecs.instance.oracle_port_internet_blocked; alicloud.ecs.instance.paravirtual_type_deprecated; alicloud.ecs.instance.postgresql_port_internet_blocked; alicloud.ecs.instance.project_wide_ssh_keys_block_enforced; alicloud.ecs.instance.public_ip_detected; alicloud.ecs.instance.public_ip_disabled; alicloud.ecs.instance.rdp_port_internet_blocked; alicloud.ecs.instance.redis_port_internet_blocked; alicloud.ecs.instance.serial_ports_disabled_for_security; alicloud.ecs.instance.single_eni_usage_verified; alicloud.ecs.instance.sqlserver_port_internet_blocked; alicloud.ecs.instance.ssh_port_internet_blocked; alicloud.ecs.instance.telnet_port_public_access_blocked; alicloud.ecs.instance.user_data_secrets_exposure_prevented; alicloud.ecs.launch_template.imdsv2_enforcement; alicloud.ecs.launch_template.public_ip_assignment_disabled; alicloud.ecs.launch_template.secrets_management_enforced; alicloud.ecs.network.dns_query_logging_enabled; alicloud.ecs.network_custom_vpc_required.configured; alicloud.ecs.network_modern_architecture_required.configured; alicloud.ecs.networkacl.ingress_any_port_blocked; alicloud.ecs.networkacl.rdp_port_3389_ingress_restricted; alicloud.ecs.networkacl.ssh_port_22_ingress_restricted; alicloud.ecs.networkacl.unused_resources_identified; alicloud.ecs.public_address_shodan_detected.configured; alicloud.ecs.securitygroup.all_ports_public_ingress_blocked; alicloud.ecs.securitygroup.any_port_public_ingress_blocked; alicloud.ecs.securitygroup.cassandra_ports_public_ingress_blocked; alicloud.ecs.securitygroup.elasticsearch_kibana_ports_public_ingress_blocked; alicloud.ecs.securitygroup.excessive_ingress_egress_rules_reviewed; alicloud.ecs.securitygroup.ftp_ports_public_ingress_blocked; alicloud.ecs.securitygroup.high_risk_ports_public_ingress_blocked; alicloud.ecs.securitygroup.kafka_port_public_ingress_blocked; alicloud.ecs.securitygroup.launch_wizard_security_group_audit; alicloud.ecs.securitygroup.memcached_port_public_ingress_blocked; alicloud.ecs.securitygroup.mongodb_ports_public_ingress_blocked; alicloud.ecs.securitygroup.mysql_port_public_ingress_blocked; alicloud.ecs.securitygroup.oracle_ports_public_ingress_blocked; alicloud.ecs.securitygroup.postgres_port_public_ingress_blocked; alicloud.ecs.securitygroup.redis_port_public_ingress_blocked; alicloud.ecs.securitygroup.sql_server_ports_public_ingress_blocked; alicloud.ecs.securitygroup.telnet_port_public_ingress_blocked; alicloud.ecs.securitygroup.unused_security_groups_identified; alicloud.ecs.securitygroup.wide_open_public_ipv4_detected; alicloud.ecs.securitygroup_default_deny_all_traffic.configured; alicloud.ecs.securitygroup_ingress_tcp_3389_from_internet_blocked.configured; alicloud.ecs.securitygroup_ingress_tcp_port_22_internet_access_blocked.configured; alicloud.ecs.subnet.flow_logging_enabled_for_traffic_analysis; alicloud.ecs.transitgateway.vpc_attachment_auto_accept_disabled; alicloud.fc.function.vpc_isolation_enabled; alicloud.fc.function.vpc_multi_az_deployment; alicloud.fc.minimum_tls_version_1_2_enforced.configured; alicloud.general.account.firewall_restrict_to_selected_networks; alicloud.general.log_metric_filter_and_alert.vpc_network_changes_enabled_90_day_retention; alicloud.general.log_metric_filter_and_alert.vpc_network_route_changes_enabled_90_day_retention; alicloud.general.models.vpc_settings_properly_configured; alicloud.general.notebook_instance.vpc_settings_properly_configured; alicloud.general.registry.public_access_blocked; alicloud.general.training_jobs.vpc_settings_properly_configured; alicloud.general.vpc.subnet_configuration_with_nat_gateway; alicloud.oss.service.enforce_minimum_tls_version_1_2; alicloud.rds.flexible_server.enforce_minimum_tls_version_1_2; alicloud.rds.flexible_server.ssl_connection_mandatory; alicloud.rds.flexible_server.ssl_enforcement_mandatory; alicloud.rds.instance.enforce_minimum_tls_version_1_2; alicloud.rds.instance.vpc_association_verified; alicloud.vpc.bastion_host_exists_with_mfa_enabled.configured; alicloud.vpc.cross_region_configuration_verified.configured; alicloud.vpc.endpoint.ecs_access_enabled; alicloud.vpc.endpoint.multi_az_enabled_with_failover_configured; alicloud.vpc.endpoint_connections.trust_boundaries_enforced; alicloud.vpc.endpoint_services.allowed_principals_trust_boundaries_enforced; alicloud.vpc.flow_log.retention_90_days_minimum; alicloud.vpc.flow_log_captured_sent_with_90_day_retention.configured; alicloud.vpc.flow_logs.logging_active; alicloud.vpc.http.public_http_access_restricted; alicloud.vpc.peering_routing_tables.least_privilege_enforced; alicloud.vpc.public_ip_exposure_blocked.configured; alicloud.vpc.rdp_internet_access_restricted_to_whitelisted_ips.configured; alicloud.vpc.ssh_internet_access_restricted_to_whitelisted_ips.configured; alicloud.vpc.subnet.different_az_with_routing_control; alicloud.vpc.subnet.private_public_separation_enforced; alicloud.vpc.subnet.public_ip_disabled_by_default; alicloud.vpc.udp_internet_access_restricted_to_whitelisted_ips.configured; alicloud.vpc.vpn_connection.tunnels_up_with_encryption_enabled; alicloud.vpc.watcher_enabled_with_alerting.configured
