service,rule_id,check_name,current_var,current_op,current_value,intended_var,intended_op,intended_value,status
bds,oci.bds.bds_instance.encrypted_with_cmks_disabled,encrypted_with_cmks_disabled,item.bds_instance.kms_key_id,exists,,item.bds_instance.kms_key_id,exists,,CORRECT
block_storage,oci.block_storage.volume.access_backup_admins_mfa_required,access_backup_admins_mfa_required,item.volume.status,equals,ACTIVE,,,,NEEDS_NEW_OP
block_storage,oci.block_storage.volume.backup_encrypted_at_rest_cmek,backup_encrypted_at_rest_cmek,item.volume.defined_tags,not_empty,,item.volume.kms_key_id,exists,,FIXABLE
block_storage,oci.block_storage.volume.backup_immutable_or_worm_enabled,backup_immutable_or_worm_enabled,item.volume.status,equals,ACTIVE,item.volume.status,equals,ACTIVE,CORRECT
block_storage,oci.block_storage.volume.boot_volume_encryption_cmk_enabled,boot_volume_encryption_cmk_enabled,item.volume.defined_tags,not_empty,,item.volume.kms_key_id,exists,,FIXABLE
block_storage,oci.block_storage.volume.disk_cmk_enabled,disk_cmk_enabled,item.volume.defined_tags,not_empty,,item.volume.status,equals,ACTIVE,FIXABLE
block_storage,oci.block_storage.volume.disk_encryption_enabled,disk_encryption_enabled,item.volume.defined_tags,not_empty,,item.volume.kms_key_id,exists,,FIXABLE
block_storage,oci.block_storage.volume.disk_snapshots_encrypted,disk_snapshots_encrypted,item.volume.defined_tags,not_empty,,item.volume.kms_key_id,exists,,FIXABLE
block_storage,oci.block_storage.volume.monitoring_metrics_export_enabled,monitoring_metrics_export_enabled,item.volume.status,equals,ACTIVE,item.volume.status,equals,ACTIVE,CORRECT
block_storage,oci.block_storage.volume.replication_auth_roles_least_privilege_required,replication_auth_roles_least_privilege_required,item.volume.status,equals,ACTIVE,,,,NEEDS_NEW_OP
block_storage,oci.block_storage.volume.replication_cross_region_encrypted,replication_cross_region_encrypted,item.volume.defined_tags,not_empty,,item.volume.kms_key_id,exists,,FIXABLE
block_storage,oci.block_storage.volume.replication_lag_monitoring_alerts_enabled,replication_lag_monitoring_alerts_enabled,item.volume.status,equals,ACTIVE,item.volume.status,equals,ACTIVE,CORRECT
block_storage,oci.block_storage.volume.replication_tls_required,replication_tls_required,item.volume.is_ssl_enabled,equals,true,item.volume.is_ssl_enabled,equals,true,CORRECT
block_storage,oci.block_storage.volume.snapshot_cross_region_copy_encrypted,snapshot_cross_region_copy_encrypted,item.volume.defined_tags,not_empty,,item.volume.kms_key_id,exists,,FIXABLE
block_storage,oci.block_storage.volume.snapshot_encrypted,snapshot_encrypted,item.volume.defined_tags,not_empty,,item.volume.kms_key_id,exists,,FIXABLE
block_storage,oci.block_storage.volume.snapshot_encryption,snapshot_encryption,item.volume.defined_tags,not_empty,,item.volume.kms_key_id,exists,,FIXABLE
block_storage,oci.block_storage.volume.volume_backup_configured,volume_backup_configured,item.volume.defined_tags,not_empty,,,,,MANUAL
block_storage,oci.block_storage.volume.volume_cmk_enabled,volume_cmk_enabled,item.volume.defined_tags,not_empty,,item.volume.status,equals,ACTIVE,FIXABLE
block_storage,oci.block_storage.volume.volume_encryption_cmk_enabled,volume_encryption_cmk_enabled,item.volume.defined_tags,not_empty,,item.volume.kms_key_id,exists,,FIXABLE
block_storage,oci.block_storage.volume.volume_encryption_enabled,volume_encryption_enabled,item.volume.defined_tags,not_empty,,item.volume.kms_key_id,exists,,FIXABLE
block_storage,oci.block_storage.volume.volume_snapshots_encrypted,volume_snapshots_encrypted,item.volume.defined_tags,not_empty,,item.volume.kms_key_id,exists,,FIXABLE
block_storage,oci.block_storage.volume_backup.access_backup_keys_least_privilege_required,access_backup_keys_least_privilege_required,item.volume_backup.defined_tags,not_empty,,,,,NEEDS_NEW_OP
block_storage,oci.block_storage.volume_backup.access_backup_vault_rbac_least_privilege_required,access_backup_vault_rbac_least_privilege_required,item.volume_backup.defined_tags,not_empty,,,,,NEEDS_NEW_OP
block_storage,oci.block_storage.volume_backup.access_no_public_to_backup_vault_blocked,access_no_public_to_backup_vault_blocked,item.volume_backup.defined_tags,not_empty,,,,,MANUAL
block_storage,oci.block_storage.volume_backup.backup_destination_private_only_enforced,backup_destination_private_only_enforced,item.volume_backup.defined_tags,not_empty,,item.volume_backup.network_endpoint_details,exists,,NEEDS_NEW_FIELD
block_storage,oci.block_storage.volume_backup.backup_schedule_defined_min_frequency_required,backup_schedule_defined_min_frequency_required,item.volume_backup.defined_tags,not_empty,,,,,MANUAL
block_storage,oci.block_storage.volume_backup.disk_snapshots_not_public_blocked,disk_snapshots_not_public_blocked,item.volume_backup.status,equals,ACTIVE,,,,MANUAL
block_storage,oci.block_storage.volume_backup.monitoring_alert_destinations_enabled,monitoring_alert_destinations_enabled,item.volume_backup.status,equals,ACTIVE,item.volume_backup.destinations,not_empty,,NEEDS_NEW_FIELD
block_storage,oci.block_storage.volume_backup.monitoring_alert_rules_for_job_failures_enabled,monitoring_alert_rules_for_job_failures_enabled,item.volume_backup.status,equals,ACTIVE,item.volume_backup.status,equals,ACTIVE,CORRECT
block_storage,oci.block_storage.volume_backup.monitoring_alert_rules_for_sla_breach_enabled,monitoring_alert_rules_for_sla_breach_enabled,item.volume_backup.status,equals,ACTIVE,item.volume_backup.status,equals,ACTIVE,CORRECT
block_storage,oci.block_storage.volume_backup.resilience_recovery_backup_coverage_policy_assignment_complete_enabled,resilience_recovery_backup_coverage_policy_assignment_complete_enabled,item.volume_backup.is_auto_backup_enabled,equals,true,item.volume_backup.status,equals,ACTIVE,FIXABLE
block_storage,oci.block_storage.volume_backup.resilience_recovery_backup_coverage_unprotected_assets_alerting_enabled,resilience_recovery_backup_coverage_unprotected_assets_alerting_enabled,item.volume_backup.is_auto_backup_enabled,equals,true,item.volume_backup.status,equals,ACTIVE,FIXABLE
block_storage,oci.block_storage.volume_backup.resilience_recovery_backup_health_failed_jobs_alerting_enabled,resilience_recovery_backup_health_failed_jobs_alerting_enabled,item.volume_backup.defined_tags,not_empty,,item.volume_backup.status,equals,ACTIVE,FIXABLE
block_storage,oci.block_storage.volume_backup.resilience_recovery_backup_health_job_success_enabled,resilience_recovery_backup_health_job_success_enabled,item.volume_backup.defined_tags,not_empty,,item.volume_backup.status,equals,ACTIVE,FIXABLE
block_storage,oci.block_storage.volume_backup.resilience_recovery_backup_health_last_recency_enabled,resilience_recovery_backup_health_last_recency_enabled,item.volume_backup.defined_tags,not_empty,,item.volume_backup.status,equals,ACTIVE,FIXABLE
block_storage,oci.block_storage.volume_backup.resilience_recovery_backup_inventory_resource_discovery_synced_enabled,resilience_recovery_backup_inventory_resource_discovery_synced_enabled,item.volume_backup.defined_tags,not_empty,,item.volume_backup.status,equals,ACTIVE,FIXABLE
block_storage,oci.block_storage.volume_backup.snapshot_not_public_blocked,snapshot_not_public_blocked,item.volume_backup.status,equals,ACTIVE,,,,MANUAL
certificates,oci.certificates.certificate.certificate_expiration,certificate_expiration,item.certificate.defined_tags,not_empty,,,,,MANUAL
certificates,oci.certificates.certificate.certificates_expiration_monitored,certificates_expiration_monitored,item.certificate.status,equals,ACTIVE,,,,MANUAL
certificates,oci.certificates.certificate.hsm_client_cert_key_length_minimum,hsm_client_cert_key_length_minimum,item.certificate.status,equals,ACTIVE,,,,MANUAL
certificates,oci.certificates.certificate.hsm_client_cert_not_expired,hsm_client_cert_not_expired,item.certificate.status,equals,ACTIVE,,,,MANUAL
certificates,oci.certificates.certificate.hsm_client_cert_trusted_issuer,hsm_client_cert_trusted_issuer,item.certificate.issuer_ca_id,exists,,,,,MANUAL
certificates,oci.certificates.certificate.secrets_security_certificate_key_length_minimum,secrets_security_certificate_key_length_minimum,item.certificate.defined_tags,not_empty,,,,,MANUAL
certificates,oci.certificates.certificate.secrets_security_certificate_not_expired,secrets_security_certificate_not_expired,item.certificate.defined_tags,not_empty,,,,,MANUAL
certificates,oci.certificates.certificate.secrets_security_certificate_trusted_issuer,secrets_security_certificate_trusted_issuer,item.certificate.defined_tags,not_empty,,,,,MANUAL
certificates,oci.certificates.certificate_authority.secrets_security_private_ca_access_rbac_required,secrets_security_private_ca_access_rbac_required,item.certificate_authority.status,equals,ACTIVE,item.certificate_authority.network_endpoint_details,exists,,NEEDS_NEW_FIELD
certificates,oci.certificates.certificate_authority.secrets_security_private_ca_crl_or_enforced,secrets_security_private_ca_crl_or_enforced,item.certificate_authority.status,equals,ACTIVE,item.certificate_authority.network_endpoint_details,exists,,NEEDS_NEW_FIELD
certificates,oci.certificates.certificate_authority.secrets_security_private_ca_key_in_enforced,secrets_security_private_ca_key_in_enforced,item.certificate_authority.status,equals,ACTIVE,item.certificate_authority.network_endpoint_details,exists,,NEEDS_NEW_FIELD
certificates,oci.certificates.certificate_authority.secrets_security_private_ca_path_length_enforced,secrets_security_private_ca_path_length_enforced,item.certificate_authority.status,equals,ACTIVE,item.certificate_authority.network_endpoint_details,exists,,NEEDS_NEW_FIELD
certificates,oci.certificates.certificates.expiration_check,expiration_check,item.status,exists,,,,,MANUAL
cloud_guard,oci.cloud_guard.detector_rule.finding_suppression_rules_documented_and_scoped,finding_suppression_rules_documented_and_scoped,item.detector_rule.status,equals,ACTIVE,,,,MANUAL
cloud_guard,oci.cloud_guard.target.additional_email_configured_with_a_security_contact,additional_email_configured_with_a_security_contact,item.target.target_detector_recipes,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.advanced_protection_in_internet_facing_load_balancers,advanced_protection_in_internet_facing_load_balancers,item.target.target_detector_recipes,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.aggregation_authorization_not_expired_or_revoked,aggregation_authorization_not_expired_or_revoked,item.target.target_detector_recipes,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.aggregation_authorization_present_and_valid,aggregation_authorization_present_and_valid,item.target.target_detector_recipes,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.aggregation_authorization_target_accounts_correct,aggregation_authorization_target_accounts_correct,item.target.defined_tags,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.aggregation_authorization_trusts_least_privilege_required,aggregation_authorization_trusts_least_privilege_required,item.target.target_detector_recipes,not_empty,,,,,NEEDS_NEW_OP
cloud_guard,oci.cloud_guard.target.aggregator_auto_enroll_new_accounts,aggregator_auto_enroll_new_accounts,item.target.target_detector_recipes,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.aggregator_org_enabled,aggregator_org_enabled,item.target.target_detector_recipes,not_empty,,item.target.status,equals,ACTIVE,FIXABLE
cloud_guard,oci.cloud_guard.target.assessment_policy_store_encrypted,assessment_policy_store_encrypted,item.target.target_detector_recipes,not_empty,,item.target.kms_key_id,exists,,NEEDS_NEW_FIELD
cloud_guard,oci.cloud_guard.target.assessment_roles_least_privilege_required,assessment_roles_least_privilege_required,item.target.target_detector_recipes,not_empty,,,,,NEEDS_NEW_OP
cloud_guard,oci.cloud_guard.target.auto_provisioning_log_analytics_agent_vms_on,auto_provisioning_log_analytics_agent_vms_on,item.target.target_detector_recipes,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.auto_provisioning_vulnerabilty_assessments_machines_on,auto_provisioning_vulnerabilty_assessments_machines_on,item.target.target_detector_recipes,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.automation_artifacts_encrypted_and_private,automation_artifacts_encrypted_and_private,item.target.target_detector_recipes,not_empty,,item.target.kms_key_id,exists,,NEEDS_NEW_FIELD
cloud_guard,oci.cloud_guard.target.automation_change_audit_logging_enabled,automation_change_audit_logging_enabled,item.target.target_detector_recipes,not_empty,,,,,NEEDS_NEW_OP
cloud_guard,oci.cloud_guard.target.automation_execution_roles_least_privilege_required,automation_execution_roles_least_privilege_required,item.target.target_detector_recipes,not_empty,,,,,NEEDS_NEW_OP
cloud_guard,oci.cloud_guard.target.baseline_exemptions_have_expiry_and_owner,baseline_exemptions_have_expiry_and_owner,item.target.target_detector_recipes,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.baseline_required_controls_present,baseline_required_controls_present,item.target.target_detector_recipes,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.breach_detection_alert_destinations_enabled,breach_detection_alert_destinations_enabled,item.target.target_detector_recipes,not_empty,,item.target.destinations,not_empty,,NEEDS_NEW_FIELD
cloud_guard,oci.cloud_guard.target.breach_detection_integrations_authenticated,breach_detection_integrations_authenticated,item.target.target_detector_recipes,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.compliance_access_rbac_least_privilege_required,compliance_access_rbac_least_privilege_required,item.target.target_detector_recipes,not_empty,,,,,NEEDS_NEW_OP
cloud_guard,oci.cloud_guard.target.compliance_export_destinations_private_enforced,compliance_export_destinations_private_enforced,item.target.target_detector_recipes,not_empty,,item.target.network_endpoint_details,exists,,NEEDS_NEW_FIELD
cloud_guard,oci.cloud_guard.target.compliance_reports_storage_encrypted,compliance_reports_storage_encrypted,item.target.target_detector_recipes,not_empty,,item.target.kms_key_id,exists,,NEEDS_NEW_FIELD
cloud_guard,oci.cloud_guard.target.config_aggregation_auto_enroll_new_accounts,config_aggregation_auto_enroll_new_accounts,item.target.target_detector_recipes,not_empty,,,,,MANUAL
cloud_guard,oci.cloud_guard.target.config_aggregation_org_aggregator_enabled,config_aggregation_org_aggregator_enabled,item.target.target_detector_recipes,not_empty,,item.target.status,equals,ACTIVE,FIXABLE
