unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,azure_checks
fedramp_moderate_multi_cloud_AC-17_2_0036,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-17 (2),Remote Access | Protection of Confidentiality and Integrity Using Encryption,,Remote,Multiple,63,automated,,,FedRAMP_controls_with_checks.csv,azure_compute_disk_public_snapshot; azure_compute_instance_public_ip; azure_functions_app_restrict_public_access; azure_functions_app_url_public; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_sql_database_no_public_access; azure_sql_database_snapshots_public_access; azure_storage_account_policy_public_write_access; azure_storage_account_public_access; azure_synapse_cluster_public_access
fedramp_moderate_multi_cloud_AC-17_3_0037,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-17 (3),Remote Access | Managed Access Control Points,,Remote,Multiple,63,automated,,,FedRAMP_controls_with_checks.csv,azure_compute_disk_public_snapshot; azure_compute_instance_public_ip; azure_functions_app_restrict_public_access; azure_functions_app_url_public; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_sql_database_no_public_access; azure_sql_database_snapshots_public_access; azure_storage_account_policy_public_write_access; azure_storage_account_public_access; azure_synapse_cluster_public_access
fedramp_moderate_multi_cloud_AC-17_4_0038,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-17 (4),Remote Access | Privileged Commands and Access,,Remote,Multiple,63,automated,,,FedRAMP_controls_with_checks.csv,azure_compute_disk_public_snapshot; azure_compute_instance_public_ip; azure_functions_app_restrict_public_access; azure_functions_app_url_public; azure_hdinsight_cluster_master_nodes_no_public_ip; azure_sql_database_no_public_access; azure_sql_database_snapshots_public_access; azure_storage_account_policy_public_write_access; azure_storage_account_public_access; azure_synapse_cluster_public_access
fedramp_moderate_multi_cloud_AU-2_0058,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-2,Event Logging,,Event,Multiple,59,automated,,,FedRAMP_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
fedramp_moderate_multi_cloud_AU-3_0059,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-3,Content of Audit Records,,Content,Multiple,60,automated,,,FedRAMP_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
fedramp_moderate_multi_cloud_AU-3_1_0060,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-3 (1),Content of Audit Records | Additional Audit Information,,Content,Multiple,60,automated,,,FedRAMP_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
fedramp_moderate_multi_cloud_AU-6_0065,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-6,"Audit Record Review, Analysis, and Reporting",,Audit,CLOUDWATCH,16,automated,,,FedRAMP_controls_with_checks.csv,azure_monitor_log_analysis_enabled; azure_monitor_log_metric_filter_alarm_configured
fedramp_moderate_multi_cloud_AU-8_0074,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-8,Time Stamps,,Time,Multiple,59,automated,,,FedRAMP_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
fedramp_moderate_multi_cloud_AU-9_0075,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-9,Protection of Audit Information,,Protection,CLOUDTRAIL,9,automated,,,FedRAMP_controls_with_checks.csv,azure_monitor_log_file_integrity_enabled
fedramp_moderate_multi_cloud_AU-9_2_0076,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-9 (2),Protection of Audit Information | Store on Separate Physical Systems or Components,,Protection,CLOUDTRAIL,9,automated,,,FedRAMP_controls_with_checks.csv,azure_monitor_log_file_integrity_enabled
fedramp_moderate_multi_cloud_AU-9_3_0077,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-9 (3),Protection of Audit Information | Cryptographic Protection,,Protection,CLOUDTRAIL,9,automated,,,FedRAMP_controls_with_checks.csv,azure_monitor_log_file_integrity_enabled
fedramp_moderate_multi_cloud_AU-9_4_0078,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-9 (4),Protection of Audit Information | Access by Subset of Privileged Users,,Protection,CLOUDTRAIL,9,automated,,,FedRAMP_controls_with_checks.csv,azure_monitor_log_file_integrity_enabled
fedramp_moderate_multi_cloud_AU-12_0081,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-12,Audit Record Generation,,Audit,Multiple,59,automated,,,FedRAMP_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
fedramp_moderate_multi_cloud_AU-12_1_0082,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-12 (1),Audit Record Generation | System-wide and Time-correlated Audit Trail,,Audit,Multiple,59,automated,,,FedRAMP_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
fedramp_moderate_multi_cloud_AU-12_3_0083,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AU-12 (3),Audit Record Generation | Changes by Authorized Individuals,,Audit,Multiple,59,automated,,,FedRAMP_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_load_balancer_logging_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_sql_database_diagnostic_settings_enabled; azure_storage_account_logging_enabled; azure_synapse_cluster_audit_logging
fedramp_moderate_multi_cloud_CA-2_0085,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-2,Control Assessments,,Control,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,azure_security_center_enabled
fedramp_moderate_multi_cloud_CA-2_1_0086,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-2 (1),Control Assessments | Independent Assessors,,Control,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,azure_security_center_enabled
fedramp_moderate_multi_cloud_CA-2_2_0087,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-2 (2),Control Assessments | Specialized Assessments,,Control,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,azure_security_center_enabled
fedramp_moderate_multi_cloud_CA-2_3_0088,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-2 (3),Control Assessments | Leveraging Results from External Organizations,,Control,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,azure_security_center_enabled
fedramp_moderate_multi_cloud_CA-7_0093,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-7,Continuous Monitoring,,Continuous,Multiple,81,automated,,,FedRAMP_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_monitor_changes_to_network_acls_alarm_configured; azure_monitor_changes_to_network_gateways_alarm_configured; azure_monitor_changes_to_network_route_tables_alarm_configured; azure_monitor_changes_to_vpcs_alarm_configured; azure_monitor_log_retention_configured_policy_specific_days_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_security_center_enabled; azure_sql_database_auditing_enabled
fedramp_moderate_multi_cloud_CA-7_1_0094,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-7 (1),Continuous Monitoring | Independent Assessment,,Continuous,Multiple,81,automated,,,FedRAMP_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_monitor_changes_to_network_acls_alarm_configured; azure_monitor_changes_to_network_gateways_alarm_configured; azure_monitor_changes_to_network_route_tables_alarm_configured; azure_monitor_changes_to_vpcs_alarm_configured; azure_monitor_log_retention_configured_policy_specific_days_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_security_center_enabled; azure_sql_database_auditing_enabled
fedramp_moderate_multi_cloud_CA-7_4_0095,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-7 (4),Continuous Monitoring | Risk Monitoring,,Continuous,Multiple,81,automated,,,FedRAMP_controls_with_checks.csv,azure_api_management_restapi_logging_enabled; azure_monitor_changes_to_network_acls_alarm_configured; azure_monitor_changes_to_network_gateways_alarm_configured; azure_monitor_changes_to_network_route_tables_alarm_configured; azure_monitor_changes_to_vpcs_alarm_configured; azure_monitor_log_retention_configured_policy_specific_days_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled; azure_security_center_enabled; azure_sql_database_auditing_enabled
fedramp_moderate_multi_cloud_CA-9_0099,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CA-9,Internal System Connections,,Internal,Multiple,27,automated,,,FedRAMP_controls_with_checks.csv,azure_api_management_restapi_client_certificate_enabled; azure_load_balancer_ssl_listeners; azure_search_service_domains_node_to_node_encryption_enabled; azure_storage_account_secure_transport_policy
fedramp_moderate_multi_cloud_CM-2_0101,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-2,Baseline Configuration,,Baseline,Multiple,40,automated,,,FedRAMP_controls_with_checks.csv,azure_automation_managed_compliant_patching; azure_compute_instance_older_than_specific_days; azure_compute_networkacl_allow_ingress_any_port; azure_compute_vm_managed_by_automation; azure_load_balancer_deletion_protection; azure_synapse_cluster_automatic_upgrades
fedramp_moderate_multi_cloud_CM-2_2_0102,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-2 (2),Baseline Configuration | Automation Support for Accuracy and Currency,,Baseline,Multiple,40,automated,,,FedRAMP_controls_with_checks.csv,azure_automation_managed_compliant_patching; azure_compute_instance_older_than_specific_days; azure_compute_networkacl_allow_ingress_any_port; azure_compute_vm_managed_by_automation; azure_load_balancer_deletion_protection; azure_synapse_cluster_automatic_upgrades
fedramp_moderate_multi_cloud_CM-2_3_0103,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-2 (3),Baseline Configuration | Retention of Previous Configurations,,Baseline,Multiple,40,automated,,,FedRAMP_controls_with_checks.csv,azure_automation_managed_compliant_patching; azure_compute_instance_older_than_specific_days; azure_compute_networkacl_allow_ingress_any_port; azure_compute_vm_managed_by_automation; azure_load_balancer_deletion_protection; azure_synapse_cluster_automatic_upgrades
fedramp_moderate_multi_cloud_CM-2_7_0104,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-2 (7),Baseline Configuration | Configure Systems and Components for High-risk Areas,,Baseline,Multiple,40,automated,,,FedRAMP_controls_with_checks.csv,azure_automation_managed_compliant_patching; azure_compute_instance_older_than_specific_days; azure_compute_networkacl_allow_ingress_any_port; azure_compute_vm_managed_by_automation; azure_load_balancer_deletion_protection; azure_synapse_cluster_automatic_upgrades
fedramp_moderate_multi_cloud_CM-3_0105,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-3,Configuration Change Control,,Configuration,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,azure_load_balancer_deletion_protection; azure_sql_database_deletion_protection
fedramp_moderate_multi_cloud_CM-3_1_0106,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-3 (1),"Configuration Change Control | Automated Documentation, Notification, and Prohibition of Changes",,Configuration,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,azure_load_balancer_deletion_protection; azure_sql_database_deletion_protection
fedramp_moderate_multi_cloud_CM-3_2_0107,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-3 (2),"Configuration Change Control | Testing, Validation, and Documentation of Changes",,Configuration,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,azure_load_balancer_deletion_protection; azure_sql_database_deletion_protection
fedramp_moderate_multi_cloud_CM-3_4_0108,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-3 (4),Configuration Change Control | Security and Privacy Representatives,,Configuration,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,azure_load_balancer_deletion_protection; azure_sql_database_deletion_protection
fedramp_moderate_multi_cloud_CM-3_6_0109,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-3 (6),Configuration Change Control | Cryptography Management,,Configuration,Multiple,15,automated,,,FedRAMP_controls_with_checks.csv,azure_load_balancer_deletion_protection; azure_sql_database_deletion_protection
fedramp_moderate_multi_cloud_CM-6_0116,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-6,Configuration Settings,,Configuration,Multiple,70,automated,,,FedRAMP_controls_with_checks.csv,azure_ad_user_password_policy_minimum_length_14; azure_automation_managed_compliant_patching; azure_compute_disk_encryption_enabled; azure_compute_instance_profile_attached; azure_compute_vm_managed_by_automation; azure_monitor_kms_encryption_enabled; azure_monitor_log_file_integrity_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled
fedramp_moderate_multi_cloud_CM-6_1_0117,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-6 (1),"Configuration Settings | Automated Management, Application, and Verification",,Configuration,Multiple,70,automated,,,FedRAMP_controls_with_checks.csv,azure_ad_user_password_policy_minimum_length_14; azure_automation_managed_compliant_patching; azure_compute_disk_encryption_enabled; azure_compute_instance_profile_attached; azure_compute_vm_managed_by_automation; azure_monitor_kms_encryption_enabled; azure_monitor_log_file_integrity_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled
fedramp_moderate_multi_cloud_CM-6_2_0118,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-6 (2),Configuration Settings | Respond to Unauthorized Changes,,Configuration,Multiple,70,automated,,,FedRAMP_controls_with_checks.csv,azure_ad_user_password_policy_minimum_length_14; azure_automation_managed_compliant_patching; azure_compute_disk_encryption_enabled; azure_compute_instance_profile_attached; azure_compute_vm_managed_by_automation; azure_monitor_kms_encryption_enabled; azure_monitor_log_file_integrity_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled
fedramp_moderate_multi_cloud_CM-7_0119,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-7,Least Functionality,,Least,EC2,10,automated,,,FedRAMP_controls_with_checks.csv,azure_compute_networkacl_allow_ingress_any_port
fedramp_moderate_multi_cloud_CM-7_1_0120,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-7 (1),Least Functionality | Periodic Review,,Least,EC2,10,automated,,,FedRAMP_controls_with_checks.csv,azure_compute_networkacl_allow_ingress_any_port
fedramp_moderate_multi_cloud_CM-7_2_0121,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-7 (2),Least Functionality | Prevent Program Execution,,Least,EC2,10,automated,,,FedRAMP_controls_with_checks.csv,azure_compute_networkacl_allow_ingress_any_port
fedramp_moderate_multi_cloud_CM-7_5_0122,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-7 (5),Least Functionality | Authorized Software — Allow-by-exception,,Least,EC2,10,automated,,,FedRAMP_controls_with_checks.csv,azure_compute_networkacl_allow_ingress_any_port
fedramp_moderate_multi_cloud_CM-8_0123,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-8,System Component Inventory,,System,Multiple,12,automated,,,FedRAMP_controls_with_checks.csv,azure_automation_managed_compliant_patching; azure_compute_vm_managed_by_automation
fedramp_moderate_multi_cloud_CM-8_1_0124,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-8 (1),System Component Inventory | Updates During Installation and Removal,,System,Multiple,12,automated,,,FedRAMP_controls_with_checks.csv,azure_automation_managed_compliant_patching; azure_compute_vm_managed_by_automation
fedramp_moderate_multi_cloud_CM-8_2_0125,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-8 (2),System Component Inventory | Automated Maintenance,,System,Multiple,12,automated,,,FedRAMP_controls_with_checks.csv,azure_automation_managed_compliant_patching; azure_compute_vm_managed_by_automation
fedramp_moderate_multi_cloud_CM-8_3_0126,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-8 (3),System Component Inventory | Automated Unauthorized Component Detection,,System,Multiple,12,automated,,,FedRAMP_controls_with_checks.csv,azure_automation_managed_compliant_patching; azure_compute_vm_managed_by_automation
fedramp_moderate_multi_cloud_CM-8_4_0127,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-8 (4),System Component Inventory | Accountability Information,,System,Multiple,12,automated,,,FedRAMP_controls_with_checks.csv,azure_automation_managed_compliant_patching; azure_compute_vm_managed_by_automation
fedramp_moderate_multi_cloud_CM-9_0128,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,CM-9,Configuration Management Plan,,Configuration,Multiple,58,automated,,,FedRAMP_controls_with_checks.csv,azure_ad_policy_attached_only_to_group_or_roles; azure_ad_user_password_policy_minimum_length_14; azure_compute_disk_encryption_enabled; azure_monitor_kms_encryption_enabled; azure_monitor_log_file_integrity_enabled; azure_monitor_logging_enabled; azure_monitor_multi_region_enabled; azure_monitor_storage_read_events_enabled; azure_monitor_storage_write_events_enabled
