unique_compliance_id,framework,framework_version,control_id,section,title,description,automation_type,severity,source_file,aws_checks,aws_ciem_checks,azure_checks,azure_ciem_checks,gcp_checks,gcp_ciem_checks,oracle_checks,oracle_ciem_checks,ibm_checks,ibm_ciem_checks,alicloud_checks,alicloud_ciem_checks,k8s_checks,k8s_ciem_checks,has_any_mapped_rule,automated_without_rule
canada_pbmm_moderate_CCCS_CA_7,CANADA_PBMM,Moderate,CCCS CA-7,,CCCS CA-7: Continuous Monitoring,,automated,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,aws.cloudwatch.changes.to_network_acls_alarm_configured+aws.cloudwatch.changes.to_network_gateways_alarm_configured+aws.cloudwatch.changes.to_network_route_tables_alarm_configured+aws.cloudwatch.changes.to_vpcs_alarm_configured+aws.guardduty.is.guardduty_enabled+aws.rds.instance.enhanced_monitoring_enabled+aws.securityhub.resource.securityhub_resource_enabled+aws.apigateway.resource.restapi_logging_enabled+aws.cloudtrail.multi.trail_cloudtrail_region_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_read_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_write_enabled+aws.cloudtrail.cloudwatch.logging_enabled+aws.cloudwatch.log.group_retention_policy_specific_days_enabled,,azure.monitor.network.acls_alarm_configured+azure.monitor.network.gateways_alarm_configured+azure.monitor.network.route_tables_alarm_configured+azure.monitor.alert.vnet_changes_configured+azure.security.center.enabled+azure.vm.instance.detailed_monitoring_enabled+azure.api.management_monitoring.monitoring_api_access_logging_enabled+azure.monitor.log.multi_region_enabled+azure.storage.s3.dataevents.read.enabled+azure.storage.s3.dataevents.write.enabled+azure.monitor.resource.logging.enabled.check+azure.monitor.policy.specific_days_enabled,,gcp.monitoring.alert_policy.alert_alarm_actions_configured+gcp.security_command_center.source.detector_enabled_in_all_regions+gcp.apigateway.api_config.stage_logging_enabled+gcp.monitoring.alert_policy.monitoring_logs_retention_days_minimum+gcp.sql.instance.enhanced_monitoring_enabled+gcp.logging.sink.destination_and_filter,,oci.monitoring.alarm.changes_to_network_acls_alarm_configured+oci.monitoring.alarm.changes_to_network_gateways_alarm_configured+oci.monitoring.alarm.changes_to_network_route_tables_alarm_configured+oci.monitoring.alarm.changes_to_vpcs_alarm_configured+oci.cloud_guard.target.enabled+oci.cloud_guard.target.is_enabled+oci.database.autonomous_database.instance_enhanced_monitoring_enabled+oci.apigateway.gateway.gateway_restapi_logging_enabled+oci.apigateway.gateway.restapi_logging_enabled+oci.audit.configuration.multi_region_enabled+oci.audit.configuration.s3_dataevents_read_enabled+oci.audit.configuration.s3_dataevents_write_enabled+oci.audit.configuration.cloudwatch_logging_enabled+oci.monitoring.log.group_retention_policy_specific_days_enabled,,ibm.vpc.activity.network_acl_change+ibm.vpc.activity.vpc_change+ibm.logging.activity.activity_tracker_delete+ibm.object_storage.bucket.retention_policy_configured+ibm.security_advisor.is_enabled+ibm.cloud_databases.instance.enhanced_monitoring_enabled+ibm.security_advisor.enabled+ibm.api.connect.restapi_logging_enabled+ibm.activity_tracker.multi_region_enabled+ibm.activity_tracker.cos_dataevents_read_enabled+ibm.activity_tracker.cos_dataevents_write_enabled,,alicloud.cms.changes.to_network_acls_alarm_configured+alicloud.cms.changes.to_network_gateways_alarm_configured+alicloud.cms.changes.to_network_route_tables_alarm_configured+alicloud.cms.changes.to_vpcs_alarm_configured+alicloud.actiontrail.threat.detection_enumeration+alicloud.general.resource.security_center_enabled+alicloud.api.gateway.restapi_logging_enabled+alicloud.actiontrail.multi.region_enabled+alicloud.actiontrail.s3.dataevents_read_enabled+alicloud.actiontrail.s3.dataevents_write_enabled+alicloud.actiontrail.cloudwatch.logging_enabled+alicloud.cms.log.group_retention_policy_specific_days_enabled,,,,yes,no
canada_pbmm_moderate_CCCS_CA_9,CANADA_PBMM,Moderate,CCCS CA-9,,CCCS CA-9: Internal System Connections,,automated,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,aws.apigateway.certificate.certificate_enabled+aws.elb.ssllisteners.ssl_listeners_configured+aws.opensearch.service.domains_node_to_node_encryption_enabled+aws.s3.bucket.secure_transport_policy_configured,,azure.network.load_balancer.lb_listener_tls_min_1_2+azure.search.service.domains_node_to_node_encryption_enabled+azure.storage.account.secure_transport_policy+azure.apimanagement.api.client_certificate_enabled,,gcp.apigateway.api.api_endpoint_authn_required+gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols+gcp.storage.policy.bucket_policy_deny_insecure_transport,,oci.apigateway.gateway.gateway_restapi_client_certificate_enabled+oci.apigateway.gateway.restapi_client_certificate_enabled+oci.load_balancer.load_balancer.balancer_ssl_listeners+oci.object_storage.bucket.storage_bucket_secure_transport_policy+oci.opensearch.service.domains_node_to_node_encryption_enabled,,ibm.vpc.load_balancer.https_listener_enabled+ibm.api.connect.restapi_client_certificate_enabled+ibm.cloud_databases.service.domains_node_to_node_encryption_enabled+ibm.cos.bucket.tls_policy_configured,,alicloud.api.gateway.restapi_client_certificate_enabled+alicloud.alb.ssl.listeners+alicloud.elasticsearch.service.domains_node_to_node_encryption_enabled+alicloud.oss.bucket.https_required,,,,yes,no
canada_pbmm_moderate_CCCS_CM_1,CANADA_PBMM,Moderate,CCCS CM-1,,CCCS CM-1: Policy and Procedures,,manual,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
canada_pbmm_moderate_CCCS_CM_10,CANADA_PBMM,Moderate,CCCS CM-10,,CCCS CM-10: Software Usage Restrictions,,manual,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
canada_pbmm_moderate_CCCS_CM_11,CANADA_PBMM,Moderate,CCCS CM-11,,CCCS CM-11: User-installed Software,,manual,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
canada_pbmm_moderate_CCCS_CM_2,CANADA_PBMM,Moderate,CCCS CM-2,,CCCS CM-2: Baseline Configuration,,automated,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,aws.ec2.instance.managed_by_ssm_configured+aws.ec2.instance.older_than_specific_days_configured+aws.elbv2.deletion_protection.deletion_protection_configured+aws.ssm.managed.ssm_compliant_patching_configured+aws.ec2.networkacl.network_allow_ingress_any_port_configured+aws.redshift.cluster.automatic_upgrades_configured,,azure.vm.instance.managed.by.ssm+azure.compute.instance.older_than_specific_days+azure.loadbalancer.deletion.protection+azure.automation.account.compliant_patching_enabled+azure.compute.vm.unrestricted_ingress+azure.compute.vm.unrestricted_network_ingress+azure.synapse.cluster.automatic_upgrades,,gcp.osconfig.patch_deployment.managed_compliant_patching+gcp.compute.firewall.nacl_no_allow_all_rules+gcp.osconfig.guest_policy.patch_compliance_configured+gcp.compute.instance.older_than_specific_days_configured+gcp.loadbalancing.deletion_protection_enabled+gcp.dataproc.cluster.automatic_upgrades_enabled,,oci.compute.instance.instance_managed_by_ssm+oci.compute.instance.instance_older_than_specific_days+oci.load_balancer.load_balancer.balancer_deletion_protection+oci.compute.management.managed_compliant_patching+oci.compute.instance.networkacl_allow_ingress_any_port+oci.database.autonomous_database.automatic_upgrades_enabled,,ibm.schematics.workspace.compliance_check_enabled+ibm.containers.cluster.latest_kubernetes_version+ibm.vpc.instance.compliance_managed_configured+ibm.vpc.instance.older_than_specific_days_configured+ibm.load.balancer.deletion_protection_enabled+ibm.vpc.networkacl.allow_ingress_any_port_restricted,,alicloud.ecs.instance.managed_by_ssm+alicloud.ecs.instance.age_check_older_than_90_days+alicloud.alb.deletion.protection+alicloud.bss.managed.compliant_patching+alicloud.ecs.networkacl.ingress_any_port_blocked+alicloud.analyticdb.cluster.automatic_version_upgrades_enabled,,,,yes,no
canada_pbmm_moderate_CCCS_CM_3,CANADA_PBMM,Moderate,CCCS CM-3,,CCCS CM-3: Configuration Change Control,,automated,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,aws.elbv2.deletion_protection.deletion_protection_configured+aws.rds.instance.deletion_protection_configured,,azure.loadbalancer.deletion.protection+azure.sql.server.db_instance_deletion_protection_enabled,,gcp.sql.instance.instance_deletion_protection_enabled+gcp.loadbalancing.deletion_protection_enabled,,oci.load_balancer.load_balancer.balancer_deletion_protection+oci.database.autonomous_database.instance_deletion_protection+oci.database.autonomous_database.instance_deletion_protection_enabled,,ibm.db.activity.instance_deleted+ibm.load.balancer.deletion_protection_enabled,,alicloud.alb.deletion.protection,,,,yes,no
canada_pbmm_moderate_CCCS_CM_4,CANADA_PBMM,Moderate,CCCS CM-4,,CCCS CM-4: Impact Analyses,,manual,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
canada_pbmm_moderate_CCCS_CM_5,CANADA_PBMM,Moderate,CCCS CM-5,,CCCS CM-5: Access Restrictions for Change,,manual,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
canada_pbmm_moderate_CCCS_CM_6,CANADA_PBMM,Moderate,CCCS CM-6,,CCCS CM-6: Configuration Settings,,automated,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,aws.cloudtrail.multi.trail_cloudtrail_region_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_read_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_write_enabled+aws.cloudtrail.cloudwatch.logging_enabled+aws.cloudtrail.kms.encryption_enabled+aws.cloudtrail.log.file_validation_enabled+aws.ec2.ebs.volume_encryption_configured+aws.ec2.ebs.default_encryption_configured+aws.ec2.instance.profile_enabled+aws.iam.password.policy_minimum_length_14_configured+aws.ec2.instance.managed_by_ssm_configured+aws.ssm.managed.ssm_compliant_patching_configured,,azure.monitor.log.multi_region_enabled+azure.storage.s3.dataevents.read.enabled+azure.storage.s3.dataevents.write.enabled+azure.monitor.resource.logging.enabled.check+azure.monitor.group.kms_encryption_enabled+azure.monitor.log.file_validation_enabled+azure.compute.disk.encryption_at_rest_enabled+azure.compute.disk.encryption_enabled:az.compute_disk.compute_security_disk_encryption_at_rest_enabled+azure.compute.instance.profile_attached+azure.aad.directory_tenant.access_password_policy_min_length_14+azure.vm.instance.managed.by.ssm+azure.automation.account.compliant_patching_enabled,,gcp.cloudkms.key_ring.kms_logging_enabled+gcp.compute.disk.volume_encryption_at_rest_enabled+gcp.compute.disk.disk_encryption_at_rest_enabled+gcp.compute.instance_group.instance_group_instance_profile_least_privilege+gcp.resourcemanager.organization.password_policy_min_length_14+gcp.osconfig.patch_deployment.managed_compliant_patching+gcp.logging.sink.destination_and_filter+gcp.logging.log.file_validation_enabled+gcp.osconfig.guest_policy.patch_compliance_configured,,oci.audit.configuration.multi_region_enabled+oci.audit.configuration.s3_dataevents_read_enabled+oci.audit.configuration.s3_dataevents_write_enabled+oci.audit.configuration.cloudwatch_logging_enabled+oci.audit.configuration.kms_encryption_enabled+oci.audit.configuration.log_file_validation_enabled+oci.compute.instance.ebs_volume_encryption+oci.compute.instance.ebs_default_encryption+oci.compute.instance.instance_profile_attached+oci.identity.user.password_policy_minimum_length_14+oci.compute.instance.instance_managed_by_ssm+oci.compute.management.managed_compliant_patching,,ibm.logging.activity.activity_tracker_delete+ibm.vpc.volume.encryption_enabled+ibm.schematics.workspace.compliance_check_enabled+ibm.activity_tracker.multi_region_enabled+ibm.activity_tracker.cos_dataevents_read_enabled+ibm.activity_tracker.cos_dataevents_write_enabled+ibm.activity_tracker.kms_encryption_enabled+ibm.activity_tracker.log_file_validation_enabled+ibm.vpc.instance.trusted_profile_attachment_configured+ibm.iam.account.password_policy.minimum_length+ibm.vpc.instance.compliance_managed_configured,,alicloud.actiontrail.multi.region_enabled+alicloud.actiontrail.s3.dataevents_read_enabled+alicloud.actiontrail.s3.dataevents_write_enabled+alicloud.actiontrail.cloudwatch.logging_enabled+alicloud.actiontrail.kms.encryption_enabled+alicloud.actiontrail.log_file_integrity_validation_enabled.configured+alicloud.ecs.ebs.volume_encryption+alicloud.ecs.ebs.default_encryption+alicloud.ecs.instance.iam_profile_attached+alicloud.ecs.instance.managed_by_ssm+alicloud.bss.managed.compliant_patching+alicloud.ram.password.policy_minimum_length_check,,,,yes,no
canada_pbmm_moderate_CCCS_CM_7,CANADA_PBMM,Moderate,CCCS CM-7,,CCCS CM-7: Least Functionality,,automated,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,aws.ec2.networkacl.network_allow_ingress_any_port_configured,,azure.compute.vm.unrestricted_ingress+azure.compute.vm.unrestricted_network_ingress,,gcp.compute.firewall.nacl_no_allow_all_rules,,oci.compute.instance.networkacl_allow_ingress_any_port,,ibm.vpc.networkacl.allow_ingress_any_port_restricted,,alicloud.ecs.networkacl.ingress_any_port_blocked,,,,yes,no
canada_pbmm_moderate_CCCS_CM_8,CANADA_PBMM,Moderate,CCCS CM-8,,CCCS CM-8: System Component Inventory,,automated,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,aws.ec2.instance.managed_by_ssm_configured+aws.ssm.managed.ssm_compliant_patching_configured,,azure.vm.instance.managed.by.ssm+azure.automation.account.compliant_patching_enabled,,gcp.osconfig.patch_deployment.managed_compliant_patching+gcp.osconfig.guest_policy.patch_compliance_configured,,oci.compute.instance.instance_managed_by_ssm+oci.compute.management.managed_compliant_patching,,ibm.schematics.workspace.compliance_check_enabled+ibm.vpc.instance.compliance_managed_configured,,alicloud.ecs.instance.managed_by_ssm+alicloud.bss.managed.compliant_patching,,,,yes,no
canada_pbmm_moderate_CCCS_CM_9,CANADA_PBMM,Moderate,CCCS CM-9,,CCCS CM-9: Configuration Management Plan,,automated,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,aws.cloudtrail.multi.trail_cloudtrail_region_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_read_enabled+aws.cloudtrail.resource.trail_cloudtrail_s3_dataevents_write_enabled+aws.cloudtrail.cloudwatch.logging_enabled+aws.cloudtrail.kms.encryption_enabled+aws.cloudtrail.log.file_validation_enabled+aws.ec2.ebs.volume_encryption_configured+aws.ec2.ebs.default_encryption_configured+aws.iam.password.policy_minimum_length_14_configured+aws.iam.policy.attached_only_to_group_or_roles_configured,,azure.monitor.log.multi_region_enabled+azure.storage.s3.dataevents.read.enabled+azure.storage.s3.dataevents.write.enabled+azure.monitor.resource.logging.enabled.check+azure.monitor.group.kms_encryption_enabled+azure.monitor.log.file_validation_enabled+azure.compute.disk.encryption_at_rest_enabled+azure.compute.disk.encryption_enabled:az.compute_disk.compute_security_disk_encryption_at_rest_enabled+azure.aad.directory_tenant.access_password_policy_min_length_14+azure.aad.group.access_group_attached_policies_not_admin_star,,gcp.cloudkms.key_ring.kms_logging_enabled+gcp.compute.disk.volume_encryption_at_rest_enabled+gcp.compute.disk.disk_encryption_at_rest_enabled+gcp.resourcemanager.organization.password_policy_min_length_14+gcp.iam.group.rbac_group_attached_policies_not_admin_star+gcp.logging.sink.destination_and_filter+gcp.logging.log.file_validation_enabled,,oci.audit.configuration.multi_region_enabled+oci.audit.configuration.s3_dataevents_read_enabled+oci.audit.configuration.s3_dataevents_write_enabled+oci.audit.configuration.cloudwatch_logging_enabled+oci.audit.configuration.kms_encryption_enabled+oci.audit.configuration.log_file_validation_enabled+oci.compute.instance.ebs_volume_encryption+oci.compute.instance.ebs_default_encryption+oci.identity.user.password_policy_minimum_length_14+oci.identity.user.policy_attached_only_to_group_or_roles,,ibm.logging.activity.activity_tracker_delete+ibm.vpc.volume.encryption_enabled+ibm.iam_access_groups.access_group.no_orphaned_group+ibm.activity_tracker.multi_region_enabled+ibm.activity_tracker.cos_dataevents_read_enabled+ibm.activity_tracker.cos_dataevents_write_enabled+ibm.activity_tracker.kms_encryption_enabled+ibm.activity_tracker.log_file_validation_enabled+ibm.iam.account.password_policy.minimum_length,,alicloud.actiontrail.multi.region_enabled+alicloud.actiontrail.s3.dataevents_read_enabled+alicloud.actiontrail.s3.dataevents_write_enabled+alicloud.actiontrail.cloudwatch.logging_enabled+alicloud.actiontrail.kms.encryption_enabled+alicloud.actiontrail.log_file_integrity_validation_enabled.configured+alicloud.ecs.ebs.volume_encryption+alicloud.ecs.ebs.default_encryption+alicloud.ram.password.policy_minimum_length_check+alicloud.ram.policy.attached_only_to_group_or_roles_configured,,,,yes,no
canada_pbmm_moderate_CCCS_CP_1,CANADA_PBMM,Moderate,CCCS CP-1,,CCCS CP-1: Policy and Procedures,,manual,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
canada_pbmm_moderate_CCCS_CP_10,CANADA_PBMM,Moderate,CCCS CP-10,,CCCS CP-10: System Recovery and Reconstitution,,manual,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
canada_pbmm_moderate_CCCS_CP_2,CANADA_PBMM,Moderate,CCCS CP-2,,CCCS CP-2: Contingency Plan,,automated,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,aws.elbv2.deletion_protection.deletion_protection_configured+aws.rds.instance.deletion_protection_configured+aws.rds.instance.multi_az_configured,,azure.loadbalancer.deletion.protection+azure.sql.server.db_instance_deletion_protection_enabled+azure.sql.database.multi_az,,gcp.sql.instance.instance_deletion_protection_enabled+gcp.loadbalancing.deletion_protection_enabled+gcp.sql.multi.az_enabled,,oci.load_balancer.load_balancer.balancer_deletion_protection+oci.database.autonomous_database.instance_deletion_protection+oci.database.autonomous_database.instance_deletion_protection_enabled+oci.database.db_system.instance_multi_az_enabled,,ibm.db.activity.instance_deleted+ibm.databases.deployment.high_availability_configured+ibm.load.balancer.deletion_protection_enabled,,alicloud.alb.deletion.protection,,,,yes,no
canada_pbmm_moderate_CCCS_CP_3,CANADA_PBMM,Moderate,CCCS CP-3,,CCCS CP-3: Contingency Training,,manual,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
canada_pbmm_moderate_CCCS_CP_4,CANADA_PBMM,Moderate,CCCS CP-4,,CCCS CP-4: Contingency Plan Testing,,manual,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
canada_pbmm_moderate_CCCS_CP_6,CANADA_PBMM,Moderate,CCCS CP-6,,CCCS CP-6: Alternate Storage Site,,automated,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,aws.efs.have.backup_enabled+aws.rds.instance.backup_enabled+aws.redshift.cluster.automated_snapshot_configured+aws.s3.bucket.object_versioning_configured,,azure.backup.policy.configured+azure.sql.database.backup_enabled+azure.synapse.cluster.automated_snapshot+azure.storage.bucket.object.versioning,,gcp.filestore.instance.backup_enabled+gcp.bigquery.snapshot.analytics_snapshot_not_publicly_shared+gcp.bigquery.snapshot.warehouse_snapshot_not_publicly_shared+gcp.storage.bucket.bucket_versioning_enabled,,oci.file_storage.file_system.have_backup_enabled+oci.database.autonomous_database.instance_backup_enabled+oci.database.autonomous_database.cluster_snapshot_encrypted+oci.object_storage.bucket.bucket_versioning_enabled,,ibm.block_storage.volume.snapshot_enabled+ibm.databases.backup.encrypted+ibm.object_storage.bucket.versioning_enabled,,alicloud.efs.have.backup_enabled+alicloud.analyticdb.cluster.automated_snapshot_enabled+alicloud.oss.bucket.versioning_enabled,,,,yes,no
canada_pbmm_moderate_CCCS_CP_7,CANADA_PBMM,Moderate,CCCS CP-7,,CCCS CP-7: Alternate Processing Site,,manual,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
canada_pbmm_moderate_CCCS_CP_8,CANADA_PBMM,Moderate,CCCS CP-8,,CCCS CP-8: Telecommunications Services,,manual,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
canada_pbmm_moderate_CCCS_CP_9,CANADA_PBMM,Moderate,CCCS CP-9,,CCCS CP-9: System Backup,,automated,MEDIUM,canada_pbmm/CANADA_PBMM_controls_with_checks.csv,aws.dynamodb.tables.table_pitr_enabled+aws.efs.have.backup_enabled+aws.rds.instance.backup_enabled+aws.redshift.cluster.automated_snapshot_configured+aws.redshift.cluster.automatic_upgrades_configured+aws.s3.bucket.object_versioning_configured+aws.cloudtrail.kms.encryption_enabled+aws.ec2.ebs.volume_encryption_configured+aws.ec2.ebs.default_encryption_configured+aws.efs.encryption.at_rest_enabled+aws.opensearch.service.domains_encryption_at_rest_enabled+aws.cloudwatch.log.group_kms_encryption_enabled+aws.rds.instance.storage_encrypted+aws.redshift.cluster.audit_logging_configured+aws.s3.bucket.default_encryption_configured+aws.sagemaker.notebook.instance_encryption_enabled,,azure.cosmos.table.pitr_enabled+azure.backup.policy.configured+azure.sql.database.backup_enabled+azure.synapse.cluster.automated_snapshot+azure.synapse.cluster.automatic_upgrades+azure.storage.bucket.object.versioning+azure.monitor.group.kms_encryption_enabled+azure.compute.disk.encryption_at_rest_enabled+azure.compute.disk.encryption_enabled:az.compute_disk.compute_security_disk_encryption_at_rest_enabled+azure.storage.account.encryption.at.rest.with.cmk+azure.search.service.domains_encryption_at_rest_enabled+azure.sql.storage.encrypted+azure.synapse.cluster.audit_logging+azure.storage.account.encryption.cmk.check+azure.storage.account.infrastructure.encryption.enabled+azure.machine.learning_compute_instance.learning_notebook_encrypted,,gcp.bigtable.table.global_table_pitr_enabled_where_supported+gcp.filestore.instance.backup_enabled+gcp.bigquery.snapshot.analytics_snapshot_not_publicly_shared+gcp.bigquery.snapshot.warehouse_snapshot_not_publicly_shared+gcp.storage.bucket.bucket_versioning_enabled+gcp.cloudkms.key_ring.kms_logging_enabled+gcp.compute.disk.volume_encryption_at_rest_enabled+gcp.compute.disk.disk_encryption_at_rest_enabled+gcp.filestore.instance.encryption_at_rest_enabled+gcp.sql.instance.instance_deletion_protection_enabled+gcp.bigquery.dataset.cluster_audit_logging_enabled+gcp.storage.bucket.bucket_encryption_at_rest_enabled+gcp.notebooks.instance.gov_ai_notebook_encrypted+gcp.notebooks.instance.privacy_ai_notebook_encrypted+gcp.dataproc.cluster.automatic_upgrades_enabled+gcp.monitoring.log.group_kms_encryption_enabled,,oci.nosql.table.tables_pitr_enabled+oci.nosql.table.pitr_enabled+oci.file_storage.file_system.have_backup_enabled+oci.database.autonomous_database.instance_backup_enabled+oci.database.autonomous_database.cluster_snapshot_encrypted+oci.database.autonomous_database.automatic_upgrades_enabled+oci.object_storage.bucket.bucket_versioning_enabled+oci.audit.configuration.kms_encryption_enabled+oci.compute.instance.ebs_volume_encryption+oci.compute.instance.ebs_default_encryption+oci.file_storage.file_system.encryption_enabled+oci.file_storage.file_system.storage_encryption_enabled+oci.monitoring.alarm.log_group_kms_encryption_enabled+oci.database.autonomous_database.instance_storage_encrypted+oci.database.autonomous_database.dw_cluster_audit_logging+oci.object_storage.bucket.storage_bucket_default_encryption+oci.data_catalog.catalog.science_notebook_instance_encryption_enabled+oci.opensearch.service.domains_encryption_at_rest_enabled,,ibm.databases.backup.pitr_enabled+ibm.block_storage.volume.snapshot_enabled+ibm.databases.backup.encrypted+ibm.containers.cluster.latest_kubernetes_version+ibm.object_storage.bucket.versioning_enabled+ibm.vpc.volume.encryption_enabled+ibm.block_storage.volume.encryption_at_rest_enabled+ibm.databases.deployment.encryption_at_rest_enabled+ibm.containers.cluster.logging_configured+ibm.object_storage.bucket.encryption_at_rest_enabled+ibm.activity_tracker.kms_encryption_enabled+ibm.monitoring.log.group_kms_encryption_enabled+ibm.cloud_databases.instance.storage_encrypted+ibm.watson.studio.notebook_instance_encryption_enabled,,alicloud.dts.tables_point_in_time_recovery_enabled.configured+alicloud.efs.have.backup_enabled+alicloud.analyticdb.cluster.automated_snapshot_enabled+alicloud.analyticdb.cluster.automatic_version_upgrades_enabled+alicloud.actiontrail.kms.encryption_enabled+alicloud.ecs.ebs.volume_encryption+alicloud.ecs.ebs.default_encryption+alicloud.bss.encryption_at_rest_enabled.configured+alicloud.elasticsearch.service.domains_encryption_at_rest_enabled+alicloud.cms.log.group_kms_encryption_enabled+alicloud.apsaradb.rds_instance.instance_encryption_at_rest_enabled+alicloud.analyticdb.cluster.audit_logging+alicloud.general.notebook_instance.encryption_at_rest_enabled+alicloud.oss.bucket.versioning_enabled+alicloud.oss.bucket.encryption_enabled,,,,yes,no
