csp,service,rule_id
aws,cloudwatch,aws.cloudwatch.metric.api_access_logging_enabled
aws,cloudwatch,aws.cloudwatch.metric.api_execution_logging_level_minimum_error_configured
aws,cloudwatch,aws.cloudwatch.metric.api_logs_retention_days_minimum
aws,cloudwatch,aws.cloudwatch.metric.flow_logging_enabled
aws,cloudwatch,aws.cloudwatch.metric.logs_retention_days_minimum
aws,cloudwatch,aws.cloudwatch.metric.query_access_logging_enabled
aws,cloudwatch,aws.cloudwatch.metricfilter.iam_policy_change_detected_filter_present
aws,cloudwatch,aws.cloudwatch.metricfilter.kms_key_deletion_disable_detected_filter_present
aws,cloudwatch,aws.cloudwatch.metricfilter.metric_log_console_root_login_detected_filter_present
aws,cloudwatch,aws.cloudwatch.metricfilter.network_acl_or_sg_change_detected_filter_present
aws,cloudwatch,aws.cloudwatch.network.cloudwatch_alarm_acls_alarm_configured
aws,cloudwatch,aws.cloudwatch.network.gateways_alarm_configured
aws,cloudwatch,aws.cloudwatch.network.route_tables_alarm_configured
aws,cloudwatch,aws.cloudwatch.policy.cloudwatch_configuration_changes_monitored
aws,cloudwatch,aws.cloudwatch.resource.log_cloudwatch_log_analysis_enabled
aws,cloudwatch,aws.cloudwatch.resource.metric_alarm_metric_alarm_aws_config_configuration_changes_configured
aws,cloudwatch,aws.cloudwatch.resource.metric_alarm_metric_alarm_cloudtrail_configuration_changes_configured
aws,codeartifact,aws.codeartifact.repository.tagged
aws,codeartifact,aws.codeartifact.resource.packages_external_public_publishing_disabled
aws,codebuild,aws.codebuild.group.codebuild_export_encrypted
aws,codebuild,aws.codebuild.project.codebuild_older_90_days_configured
aws,codebuild,aws.codebuild.projectartifact.encryption_enabled
aws,codebuild,aws.codebuild.resource.codebuild_project_envvar_awscred_configured
aws,codebuild,aws.codebuild.resource.codebuild_project_s3_logs_encrypted
aws,codebuild,aws.codebuild.resource.codebuild_project_source_repo_url_configured
aws,codebuild,aws.codebuild.resource.project_logging_enabled
aws,codebuild,aws.codebuild.user.codebuild_controlled_buildspec_configured
aws,codedeploy,aws.codedeploy.auto.rollback_monitor_enabled
aws,codedeploy,aws.codedeploy.deployment_group.auto_rollback_enabled
aws,codedeploy,aws.codedeploy.deployment_group.outdated_instances_update
aws,codedeploy,aws.codedeploy.ec2.minimum_healthy_hosts_configured
aws,codedeploy,aws.codedeploy.lambda.allatonce_traffic_shift_disabled
aws,codeguruprofiler,aws.codeguruprofiler.profiling_group.tagged
aws,codegurureviewer,aws.codegurureviewer.repository_association.tagged
aws,codepipeline,aws.codepipeline.deployment.count_check
aws,codepipeline,aws.codepipeline.region.fanout_check
aws,cognito,aws.cognito.identity_pool.unauthenticated_logins
aws,cognito,aws.cognito.user_pool.advanced_security_enabled
aws,cognito,aws.cognito.user_pool.deletion_protection_enabled
aws,cognito,aws.cognito.user_pool.tagged
aws,cognito,aws.cognito.userpool.access_keys_rotated_90_days_or_less_when_present
aws,cognito,aws.cognito.userpool.cognito_inactive_90_days_disabled
aws,cognito,aws.cognito.userpool.cognito_no_inline_policies_enabled
aws,cognito,aws.cognito.userpool.cognito_store_encrypted
aws,cognito,aws.cognito.userpool.cognito_workflow_storage_encrypted
aws,cognito,aws.cognito.userpool.console_password_present_only_if_required
aws,cognito,aws.cognito.userpool.execution_roles_least_privilege
aws,cognito,aws.cognito.userpool.mfa_required
aws,cognito,aws.cognito.userpool.rbac_least_privilege
aws,cognito,aws.cognito.userpoolgroup.cognito_attached_policies_not_admin_star_configured
aws,cognito,aws.cognito.userpoolgroup.cognito_membership_review_enabled_if_supported
aws,cognito,aws.cognito.userpoolgroup.cognito_no_inline_policies_configured
aws,config,aws.config.aggregation_authorization.certificate_not_expired_or_revoked_valid
aws,config,aws.config.aggregation_authorization.config_target_accounts_correct_configured
aws,config,aws.config.aggregation_authorization.config_trusts_least_privilege
aws,config,aws.config.configrule.alerts_configured
aws,config,aws.config.configrule.config_rule_critical_resources_drift_detection_enabled
aws,config,aws.config.configrule.config_rule_evidence_export_configured
aws,config,aws.config.configrule.config_rule_reporting_dashboards_enabled
aws,config,aws.config.configrule.config_rule_required_rules_present
aws,config,aws.config.configrule.remediation_rule_remediation_targets_bound_configured
aws,config,aws.config.configrule.rule_config_rules_enabled
aws,config,aws.config.configuration_aggregator.configuration_auto_enroll_new_accounts_configured
aws,config,aws.config.configuration_aggregator.configuration_org_aggregator_enabled
aws,config,aws.config.configuration_aggregator.configuration_present_and_valid
aws,config,aws.config.configuration_recorder.configuration_config_recorder_enabled
aws,config,aws.config.configuration_recorder.configuration_global_resource_types_tracked_configured
aws,config,aws.config.configuration_recorder.configuration_secure_destination_configured
aws,config,aws.config.deliverychannel.destination_access_least_privilege
aws,config,aws.config.deliverychannel.kms_encryption_enabled
aws,config,aws.config.recorder.config_all_regions_enabled
aws,config,aws.config.remediation_configuration.auto_remediation_enabled_for_high
aws,config,aws.config.remediation_configuration.manual_runbooks_enabled
aws,config,aws.config.resource.config_lambda_config_recording_enabled
aws,config,aws.config.resource.config_recorder_all_regions_enabled
aws,connect,aws.connect.instance.logging_enabled
aws,controltower,aws.controltower.enrollment.block_leave_org_by_policy_configured
aws,controltower,aws.controltower.enrollment.controltower_all_accounts_enrolled_in_org_configured
aws,controltower,aws.controltower.enrollment.controltower_scps_enabled
aws,controltower,aws.controltower.enrollment.restrict_region_usage_by_policy_where_required
aws,controltower,aws.controltower.landingzone.block_leave_org_by_policy_configured
aws,controltower,aws.controltower.landingzone.controltower_all_accounts_enrolled_in_org_configured
aws,controltower,aws.controltower.landingzone.controltower_scps_enabled
aws,controltower,aws.controltower.landingzone.restrict_region_usage_by_policy_where_required
aws,costexplorer,aws.costexplorer.anomalydetector.alert_destinations_configured
aws,costexplorer,aws.costexplorer.anomalydetector.costexplorer_detectors_enabled
aws,costexplorer,aws.costexplorer.anomalydetector.costexplorer_severity_thresholds_configured
aws,costexplorer,aws.costexplorer.cost_allocation_tag.cost_tag_policy_enforced
aws,costexplorer,aws.costexplorer.cost_allocation_tag.costexplorer_required_cost_tags_present
aws,costexplorer,aws.costexplorer.cost_allocation_tag.untagged_resource_alerts_enabled
aws,costexplorer,aws.costexplorer.costcategory.billing_admins_mfa_required
aws,costexplorer,aws.costexplorer.costcategory.billing_console_rbac_least_privilege
aws,costexplorer,aws.costexplorer.costcategory.costexplorer_cost_data_exports_private_and_encrypted
aws,costexplorer,aws.costexplorer.costcategory.costexplorer_cost_export_destinations_least_privilege
aws,custom,aws.custom.eventbus.policy_attached
aws,custom,aws.custom.schema.registry_policy_attached
aws,customerprofiles,aws.customerprofiles.domain.tagged
aws,customerprofiles,aws.customerprofiles.object_type.allow_profile_creation
aws,customerprofiles,aws.customerprofiles.object_type.tagged
aws,datasync,aws.datasync.location.object_storage_using_https
aws,datasync,aws.datasync.resource.task_logging_enabled
aws,dax,aws.dax.encryption.enabled
aws,dax,aws.dax.tls.endpoint_encryption
aws,desired,aws.desired.instance.tenancy
aws,desired,aws.desired.instance.type
aws,detective,aws.detective.graph.detective_enabled_in_all_regions
aws,detective,aws.detective.graph.detective_finding_export_encrypted_destination
aws,detective,aws.detective.member.detective_enabled_in_all_regions
aws,detective,aws.detective.member.detective_finding_export_encrypted_destination
aws,devicefarm,aws.devicefarm.project.tagged
aws,devicefarm,aws.devicefarm.test_grid_project.tagged
aws,directconnect,aws.directconnect.connection.ike_phase_encryption_strong_configured
aws,directconnect,aws.directconnect.connection.pre_shared_keys_key_rotation_policy_configured
aws,directconnect,aws.directconnect.connection.tunnel_health_monitoring_enabled
aws,directconnect,aws.directconnect.connection_redundancy.directconnect_connection_redundancy_configured
aws,directconnect,aws.directconnect.virtual_interface_redundancy.directconnect_virtual_interface_redundancy_configured
aws,directoryservice,aws.directoryservice.resource.directoryservice_directory_log_forwarding_enabled
aws,directoryservice,aws.directoryservice.resource.supported_mfa_radius_enabled
aws,dms,aws.dms.instance.dms_multi_az_enabled
aws,dms,aws.dms.instance.no_public_access_configured
aws,dms,aws.dms.mongo.db_authentication_enabled
aws,dms,aws.dms.neptune.iam_authorization_enabled
aws,dms,aws.dms.resource.endpoint_redis_in_transit_encryption_enabled
aws,dms,aws.dms.resource.replication_task_source_logging_enabled
aws,dms,aws.dms.resource.replication_task_target_logging_enabled
aws,docdb,aws.docdb.cluster.audit_logging_enabled
aws,docdb,aws.docdb.cluster.audit_logging_to_cloudwatch_enabled
aws,docdb,aws.docdb.cluster.backup_retention_period_configured
aws,docdb,aws.docdb.cluster.deletion_protection_enabled
aws,docdb,aws.docdb.cluster.docdb_cloudwatch_log_export_configured
aws,docdb,aws.docdb.cluster.docdb_engine_version_configured
aws,docdb,aws.docdb.cluster.docdb_minor_version_auto_upgrade_enabled
aws,docdb,aws.docdb.cluster.docdb_multi_az_enabled
aws,docdb,aws.docdb.cluster.docdb_storage_encrypted
aws,docdb,aws.docdb.cluster.encryption_at_rest_cmek_configured
aws,docdb,aws.docdb.cluster.encryption_at_rest_enabled
aws,docdb,aws.docdb.cluster.encryption_in_transit_enabled
aws,docdb,aws.docdb.cluster.iam_authentication_enabled
aws,docdb,aws.docdb.cluster.iam_or_managed_identity_auth_enabled_if_supported
aws,docdb,aws.docdb.cluster.monitoring_and_alerting_configured
aws,docdb,aws.docdb.cluster.preferred_backup_window_configured
aws,docdb,aws.docdb.cluster.private_networking_enforced
aws,docdb,aws.docdb.cluster.public_access_disabled
aws,docdb,aws.docdb.cluster.require_tls_in_transit_configured
aws,docdb,aws.docdb.instance.deletion_protection_enabled
aws,docdb,aws.docdb.instance.encryption_at_rest_enabled
aws,docdb,aws.docdb.instance.iam_or_managed_identity_auth_enabled_if_supported
aws,docdb,aws.docdb.instance.public_access_disabled
aws,docdb,aws.docdb.instance.require_tls_in_transit_configured
aws,docdb,aws.docdb.resource.vpc_security_configuration_configured
aws,drs,aws.drs.resource.drs_failover_execution_configured
aws,dynamodb,aws.dynamodb.accelerator.cluster_encryption_enabled
aws,dynamodb,aws.dynamodb.cluster.dynamodb_multi_az_configured
aws,dynamodb,aws.dynamodb.cluster.encryption_enabled
aws,dynamodb,aws.dynamodb.cluster.in_transit_encryption_enabled
aws,dynamodb,aws.dynamodb.globaltable.cross_region_replication_encrypted
aws,dynamodb,aws.dynamodb.globaltable.encryption_at_rest_all_regions_configured
aws,dynamodb,aws.dynamodb.globaltable.table_pitr_enabled_if_supported
aws,dynamodb,aws.dynamodb.meets.restore_time_target
aws,dynamodb,aws.dynamodb.resource.backup_enabled
aws,dynamodb,aws.dynamodb.resource.dynamodb_autoscaling_enabled
aws,dynamodb,aws.dynamodb.resource.dynamodb_pitr_enabled
aws,dynamodb,aws.dynamodb.resource.encryption_enabled
aws,dynamodb,aws.dynamodb.resource.global_tables_enabled
aws,dynamodb,aws.dynamodb.resource.tables_kms_cmk_encryption_enabled
aws,dynamodb,aws.dynamodb.stream.consumer_auth_required
aws,dynamodb,aws.dynamodb.stream.encryption_at_rest_enabled
aws,dynamodb,aws.dynamodb.stream.private_network_only_if_supported
aws,dynamodb,aws.dynamodb.table.encryption_at_rest_enabled
aws,dynamodb,aws.dynamodb.table.private_network_only_if_supported
aws,dynamodb,aws.dynamodb.table.rbac_least_privilege
aws,dynamodb,aws.dynamodb.table_protected_by_backup_plan.table_protected_by_backup_plan_configured
aws,dynamodb,aws.dynamodb.tables.kms_cmk_encryption_enabled
aws,dynamodb,aws.dynamodb.tables.table_pitr_enabled
aws,dynamodb,aws.dynamodb.throughput.limit_check
aws,ebs,aws.ebs.snapshot.ebs_cmk_cmek_configured
aws,ebs,aws.ebs.snapshot.ebs_cross_region_copy_encrypted
aws,ebs,aws.ebs.snapshot.ebs_s_encrypted
aws,ebs,aws.ebs.snapshot.encryption_at_rest_enabled
aws,ebs,aws.ebs.snapshot.not_public_configured
aws,ebs,aws.ebs.snapshot.s_not_public_configured
aws,ebs,aws.ebs.snapshot.snapshots_encrypted
aws,ebs,aws.ebs.snapshot.snapshots_not_public_configured
aws,ebs,aws.ebs.volume.backup_configured
aws,ebs,aws.ebs.volume.ebs_cmk_cmek_configured
aws,ebs,aws.ebs.volume.encryption_at_rest_enabled
aws,ebs,aws.ebs.volume.snapshots_encrypted
aws,ebs,aws.ebs.volume.snapshots_not_public_configured
aws,ec2,aws.ec2.account.block_public_access_configured
aws,ec2,aws.ec2.ami.approved_image_allowlist_enforced
aws,ec2,aws.ec2.ami.encryption_at_rest_enabled
aws,ec2,aws.ec2.ami.image_signed_and_verified
aws,ec2,aws.ec2.ami.not_publicly_shared_configured
aws,ec2,aws.ec2.ami.vuln_scanned_no_critical_configured
aws,ec2,aws.ec2.amipublic.ami_public_configured
aws,ec2,aws.ec2.attached.configured
aws,ec2,aws.ec2.autoscalinggroup.instance_profile_least_privilege
aws,ec2,aws.ec2.autoscalinggroup.no_public_ip_assigned_configured
aws,ec2,aws.ec2.autoscalinggroup.uses_approved_launch_template_configured
aws,ec2,aws.ec2.autoscalinggroup.volumes_encrypted
aws,ec2,aws.ec2.capacity.reservation_tagged
aws,ec2,aws.ec2.carrier_gateway.tagged
aws,ec2,aws.ec2.customergateway.api_ip_addresses_valid_and_owned_configured
aws,ec2,aws.ec2.customergateway.no_public_management_interfaces_exposed_configured
aws,ec2,aws.ec2.dedicatedhost.host_sharing_restricted
aws,ec2,aws.ec2.dedicatedhost.instance_auto_placement_controlled_configured
aws,ec2,aws.ec2.dhcp_options.tagged
aws,ec2,aws.ec2.ebs.default_encryption_configured
aws,ec2,aws.ec2.ebs.public_snapshot_configured
aws,ec2,aws.ec2.ebs.volume_encryption_configured
aws,ec2,aws.ec2.ebs_public_snapshot.ebs_public_snapshot_configured
aws,ec2,aws.ec2.eip.not_in_use
aws,ec2,aws.ec2.eip.shodan_exposure_detected
aws,ec2,aws.ec2.enis.source_destination_check_enabled
aws,ec2,aws.ec2.fleet.tagged
aws,ec2,aws.ec2.group.cifs_access_restriction_tcp_port_445_configured
aws,ec2,aws.ec2.group.cifs_unrestricted_access_configured
aws,ec2,aws.ec2.group.ingress_ipv6_restriction_configured
aws,ec2,aws.ec2.instance.data_volumes_encrypted_cmek
aws,ec2,aws.ec2.instance.detailed_monitoring_enabled
aws,ec2,aws.ec2.instance.iam_role_compliance_configured
aws,ec2,aws.ec2.instance.imds_hardened_configured
aws,ec2,aws.ec2.instance.imdsv2_enabled
aws,ec2,aws.ec2.instance.internet_facing_with_instance_profile_configured
aws,ec2,aws.ec2.instance.managed_by_ssm_configured
aws,ec2,aws.ec2.instance.no_public_ip_assigned_configured
aws,ec2,aws.ec2.instance.no_public_ip_configured
aws,ec2,aws.ec2.instance.older_than_specific_days_configured
aws,ec2,aws.ec2.instance.paravirtual_type_configured
aws,ec2,aws.ec2.instance.patch_compliance_status_check
aws,ec2,aws.ec2.instance.port_cassandra_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_cifs_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_elasticsearch_kibana_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_ftp_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_kafka_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_kerberos_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_ldap_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_memcached_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_mongodb_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_mysql_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_oracle_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_postgresql_exposed_to_internet_configured
aws,ec2,aws.ec2.instance.port_rdp_exposed_to_internet_configured
