unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,gcp_checks,updated_gcp_checks,mapped_rule_id
canada_pbmm_moderate_multi_cloud_CCCS_SI-2_0147,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-2,CCCS SI-2: Flaw Remediation,,CCCS,Multiple,46,automated,,,CANADA_PBMM_controls_with_checks.csv,gcp_bigquery_cluster_automatic_upgrades; gcp_monitoring_changes_to_network_acls_alarm_configured; gcp_monitoring_changes_to_network_gateways_alarm_configured; gcp_monitoring_changes_to_network_route_tables_alarm_configured; gcp_monitoring_changes_to_vpcs_alarm_configured; gcp_os_config_managed_compliant_patching; gcp_sql_instance_enhanced_monitoring_enabled,gcp.bigquery.cluster.automatic_upgrades; gcp.monitoring.changes.to_network_acls_alarm_configured; gcp.monitoring.changes.to_network_gateways_alarm_configured; gcp.monitoring.changes.to_network_route_tables_alarm_configured; gcp.monitoring.changes.to_vpcs_alarm_configured; gcp.os.config.managed_compliant_patching; gcp.sql.instance.enhanced_monitoring_enabled,gcp.monitoring.alert_policy.changes_to_vpcs_alarm_configured; gcp.monitoring.alert_policy.gateways_alarm_configured; gcp.monitoring.alert_policy.route_tables_alarm_configured; gcp.monitoring.alert_policy.changes_to_vpcs_alarm_configured; gcp.osconfig.patch_deployment.managed_compliant_patching
canada_pbmm_moderate_multi_cloud_CCCS_SI-4_0149,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-4,CCCS SI-4: System Monitoring,,CCCS,Multiple,16,automated,,,CANADA_PBMM_controls_with_checks.csv,gcp_logging_log_file_validation_enabled; gcp_security_command_center_is_enabled,gcp.logging.log.file_validation_enabled; gcp.security.command.center_is_enabled,gcp.logging.sink.log_file_validation_enabled
canada_pbmm_moderate_multi_cloud_CCCS_SI-16_0156,MULTI_CLOUD,CANADA_PBMM,canada_pbmm_moderate,Moderate,CCCS SI-16,CCCS SI-16: Memory Protection,,CCCS,GUARDDUTY,18,automated,,,CANADA_PBMM_controls_with_checks.csv,gcp_security_command_center_guardduty_enabled; gcp_security_command_center_security_center_enabled; gcp_security_command_center_vulnerability_assessment_enabled,gcp.security.command.center_guardduty_enabled; gcp.security.command.center_security_center_enabled; gcp.security.command.center_vulnerability_assessment_enabled,
cisa_ce_v1_multi_cloud_Your_Systems-1_0006,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Systems-1,Learn what is on your network - Maintain inventories of hardware and software assets,,Learn,Multiple,42,automated,,,CISA_CE_controls_with_checks.csv,gcp_compute_instance_managed_by_os_config; gcp_compute_os_config_compliance; gcp_compute_patch_compliance; gcp_compute_stopped_instance; gcp_compute_volume_in_use; gcp_eip_attached; gcp_vpc_network_acl_unused,gcp.compute.instance.managed_by_os_config; gcp.compute.os.config_compliance; gcp.compute.patch.compliance; gcp.compute.stopped.instance; gcp.compute.volume.in_use; gcp_eip_attached; gcp.vpc.network.acl_unused,gcp.compute.instance.managed_by_os_config; gcp.compute.instance.os_config_compliance_configured; gcp.compute.instance.patch_compliance_configured; gcp.compute.instance.stopped_instance_configured
cisa_ce_v1_multi_cloud_Your_Systems-2_0007,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Systems-2,Learn who is on your network - Maintain inventories of network connections,,Learn,IAM,18,automated,,,CISA_CE_controls_with_checks.csv,gcp_iam_no_admin_policy; gcp_iam_user_mfa_enabled; gcp_iam_user_unused_credentials,gcp.iam.no.admin_policy; gcp.iam.user.mfa_enabled; gcp.iam.user.unused_credentials,gcp.iam.user.no_inline_policies; gcp.iam.user.mfa_enabled; gcp.iam.user.unused_credentials
cisa_ce_v1_multi_cloud_Your_Systems-3_0008,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Systems-3,Learn what information resides on your network,,Learn,Multiple,18,automated,,,CISA_CE_controls_with_checks.csv,gcp_compute_instance_managed_by_os_config; gcp_storage_bucket_public_read_prohibited; gcp_storage_bucket_public_write_prohibited,gcp.compute.instance.managed_by_os_config; gcp.storage.bucket.public_read_prohibited; gcp.storage.bucket.public_write_prohibited,gcp.compute.instance.managed_by_os_config; gcp.storage.bucket.public_read_prohibited; gcp.storage.bucket.public_write_prohibited
cisa_ce_v1_multi_cloud_Booting_Up-1_0009,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Booting Up-1,Employ a backup solution that automatically and continuously backs up critical data,,Employ,Multiple,52,automated,,,CISA_CE_controls_with_checks.csv,gcp_backup_plan_min_retention; gcp_backup_recovery_point_retention; gcp_compute_backup_enabled; gcp_dynamodb_backup_enabled; gcp_fsx_backup_enabled; gcp_redshift_backup_enabled; gcp_sql_aurora_backup_enabled; gcp_sql_backup_enabled; gcp_sql_instance_backup_enabled,gcp.backup.plan.min_retention; gcp.backup.recovery.point_retention; gcp.compute.backup.enabled; gcp.dynamodb.backup.enabled; gcp.fsx.backup.enabled; gcp.redshift.backup.enabled; gcp.sql.aurora.backup_enabled; gcp.sql.backup.enabled; gcp.sql.instance.backup_enabled,gcp.compute.instance.protection; gcp.compute.firewall.network_policies_present; gcp.compute.instance.backup_enabled; gcp.firestore.database.backup_enabled; gcp.bigquery.dataset.backup_enabled
cisa_ce_v1_multi_cloud_Booting_Up-2_0010,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Booting Up-2,Require multi-factor authentication (MFA) for all users,,Require,IAM,24,automated,,,CISA_CE_controls_with_checks.csv,gcp_iam_console_mfa_enabled; gcp_iam_root_hardware_mfa_enabled; gcp_iam_root_mfa_enabled; gcp_iam_user_mfa_enabled,gcp.iam.console.mfa_enabled; gcp.iam.root.hardware_mfa_enabled; gcp.iam.root.mfa_enabled; gcp.iam.user.mfa_enabled,gcp.iam.policy.console_mfa_enabled; gcp.iam.policy.root_hardware_mfa_enabled; gcp.iam.policy.root_mfa_enabled; gcp.iam.user.mfa_enabled
cisa_ce_v1_multi_cloud_Booting_Up-3_0011,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Booting Up-3,Enable automatic updates and patch quickly,,Enable,Multiple,24,automated,,,CISA_CE_controls_with_checks.csv,gcp_app_engine_managed_updates_enabled; gcp_bigquery_cluster_maintenance_settings; gcp_compute_patch_compliance; gcp_sql_auto_minor_version_upgrade,gcp.app.engine.managed_updates_enabled; gcp.bigquery.cluster.maintenance_settings; gcp.compute.patch.compliance; gcp.sql.auto.minor_version_upgrade,gcp.appengine.application.engine_managed_updates_enabled; gcp.compute.instance.patch_compliance_configured
cisa_ce_v1_multi_cloud_Booting_Up-4_0012,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Booting Up-4,Implement secure configurations for hardware and software,,Implement,Multiple,30,automated,,,CISA_CE_controls_with_checks.csv,gcp_compute_instance_no_public_ip; gcp_compute_securitygroup_common_ports_restricted; gcp_compute_securitygroup_ssh_restricted; gcp_storage_bucket_public_read_prohibited; gcp_storage_bucket_public_write_prohibited,gcp.compute.instance.no_public_ip; gcp.compute.securitygroup.common_ports_restricted; gcp.compute.securitygroup.ssh_restricted; gcp.storage.bucket.public_read_prohibited; gcp.storage.bucket.public_write_prohibited,gcp.compute.instance.no_public_ip; gcp.compute.firewall.securitygroup_common_ports_restricted; gcp.compute.firewall.securitygroup_ssh_restricted; gcp.storage.bucket.public_read_prohibited; gcp.storage.bucket.public_write_prohibited
cisa_ce_v1_multi_cloud_Your_Surroundings-1_0013,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Surroundings-1,Leverage multi-factor authentication for all users,,Leverage,IAM,18,automated,,,CISA_CE_controls_with_checks.csv,gcp_iam_console_mfa_enabled; gcp_iam_root_mfa_enabled; gcp_iam_user_mfa_enabled,gcp.iam.console.mfa_enabled; gcp.iam.root.mfa_enabled; gcp.iam.user.mfa_enabled,gcp.iam.policy.console_mfa_enabled; gcp.iam.policy.root_mfa_enabled; gcp.iam.user.mfa_enabled
cisa_ce_v1_multi_cloud_Your_Surroundings-2_0014,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Surroundings-2,Grant access based on need-to-know and least privilege,,Grant,IAM,24,automated,,,CISA_CE_controls_with_checks.csv,gcp_iam_group_has_users; gcp_iam_no_admin_policy; gcp_iam_user_in_group; gcp_iam_user_no_inline_policies,gcp.iam.group.has_users; gcp.iam.no.admin_policy; gcp.iam.user.in_group; gcp.iam.user.no_inline_policies,gcp.iam.group.has_users; gcp.iam.user.no_inline_policies; gcp.iam.user.in_group; gcp.iam.user.no_inline_policies
cisa_ce_v1_multi_cloud_Your_Surroundings-3_0015,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Surroundings-3,Leverage unique passwords for all user accounts,,Leverage,IAM,6,automated,,,CISA_CE_controls_with_checks.csv,gcp_iam_password_policy_compliance,gcp.iam.password.policy_compliance,gcp.iam.policy.compliance
cisa_ce_v1_multi_cloud_Your_Surroundings-4_0016,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Surroundings-4,Develop IT policies addressing changes in user status,,Develop,IAM,6,automated,,,CISA_CE_controls_with_checks.csv,gcp_iam_user_unused_credentials,gcp.iam.user.unused_credentials,gcp.iam.user.unused_credentials
cisa_ce_v1_multi_cloud_Your_Data-1_0017,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Data-1,Learn what is happening on your network,,Learn,Multiple,29,automated,,,CISA_CE_controls_with_checks.csv,gcp_logging_enabled; gcp_monitoring_alarm_configured; gcp_security_command_center_enabled; gcp_vpc_flow_logs_enabled,gcp_logging_enabled; gcp.monitoring.alarm.configured; gcp.security.command.center_enabled; gcp.vpc.flow.logs_enabled,gcp.monitoring.alert_policy.alarm_configured
cisa_ce_v1_multi_cloud_Your_Data-2_0018,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Data-2,Learn how your data is protected,,Learn,Multiple,29,automated,,,CISA_CE_controls_with_checks.csv,gcp_compute_disk_encrypted; gcp_kms_key_not_scheduled_for_deletion; gcp_sql_storage_encrypted; gcp_storage_bucket_default_encryption; gcp_storage_bucket_encryption_enabled,gcp.compute.disk.encrypted; gcp.kms.key.not_scheduled_for_deletion; gcp.sql.storage.encrypted; gcp.storage.bucket.default_encryption; gcp.storage.bucket.encryption_enabled,gcp.compute.disk.disk_encrypted; gcp.storage.bucket.default_encryption; gcp.storage.bucket.encryption_enabled
cisa_ce_v1_multi_cloud_Your_Data-3_0019,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Data-3,Leverage malware protection capabilities,,Leverage,GUARDDUTY,12,automated,,,CISA_CE_controls_with_checks.csv,gcp_security_command_center_enabled; gcp_security_command_center_no_high_severity_findings,gcp.security.command.center_enabled; gcp.security.command.center_no_high_severity_findings,
cisa_ce_v1_multi_cloud_Your_Data-4_0020,MULTI_CLOUD,CISA_CE,cisa_ce_v1,v1.0,Your Data-4,Establish regular automated backups,,Establish,Multiple,29,automated,,,CISA_CE_controls_with_checks.csv,gcp_backup_plan_min_retention; gcp_backup_recovery_point_retention; gcp_firestore_pitr_enabled; gcp_sql_backup_enabled; gcp_sql_instance_backup_enabled,gcp.backup.plan.min_retention; gcp.backup.recovery.point_retention; gcp.firestore.pitr.enabled; gcp.sql.backup.enabled; gcp.sql.instance.backup_enabled,gcp.compute.instance.protection; gcp.compute.firewall.network_policies_present; gcp.firestore.database.pitr_enabled
fedramp_moderate_multi_cloud_AC-2_0002,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2,Account Management,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused
fedramp_moderate_multi_cloud_AC-2_1_0003,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (1),Account Management | Automated System Account Management,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused
fedramp_moderate_multi_cloud_AC-2_2_0004,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (2),Account Management | Automated Temporary and Emergency Account Management,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused
fedramp_moderate_multi_cloud_AC-2_3_0005,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (3),Account Management | Disable Accounts,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused
fedramp_moderate_multi_cloud_AC-2_4_0006,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (4),Account Management | Automated Audit Actions,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused
fedramp_moderate_multi_cloud_AC-2_5_0007,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (5),Account Management | Inactivity Logout,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused
fedramp_moderate_multi_cloud_AC-2_7_0008,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (7),Account Management | Privileged User Accounts,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused
fedramp_moderate_multi_cloud_AC-2_9_0009,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (9),Account Management | Restrictions on Use of Shared and Group Accounts,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused
fedramp_moderate_multi_cloud_AC-2_11_0010,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (11),Account Management | Usage Conditions,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused
fedramp_moderate_multi_cloud_AC-2_12_0011,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (12),Account Management | Account Monitoring for Atypical Usage,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused
fedramp_moderate_multi_cloud_AC-2_13_0012,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-2 (13),Account Management | Disable Accounts for High-risk Individuals,,Account,IAM,16,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_user_accesskey_unused; gcp_iam_user_console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused,gcp.iam.user.accesskey_unused; gcp.iam.user.console_access_unused
fedramp_moderate_multi_cloud_AC-5_0017,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-5,Separation of Duties,,Separation,IAM,9,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_policy_no_administrative_privileges,gcp.iam.policy.no_administrative_privileges,gcp.iam.policy.no_administrative_privileges
fedramp_moderate_multi_cloud_AC-6_0018,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-6,Least Privilege,,Least,IAM,22,automated,,,FedRAMP_controls_with_checks.csv,gcp_iam_policy_no_administrative_privileges; gcp_iam_policy_overly_permissive; gcp_iam_role_least_privilege,gcp.iam.policy.no_administrative_privileges; gcp.iam.policy.overly_permissive; gcp.iam.role.least_privilege,gcp.iam.policy.no_administrative_privileges; gcp.iam.policy.overly_permissive; gcp.iam.role.least_privilege
fedramp_moderate_multi_cloud_AC-17_0034,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-17,Remote Access,,Remote,Multiple,63,automated,,,FedRAMP_controls_with_checks.csv,gcp_bigquery_cluster_public_access; gcp_compute_disk_public_snapshot; gcp_compute_instance_public_ip; gcp_dataproc_cluster_master_nodes_no_public_ip; gcp_functions_function_not_publicly_accessible; gcp_functions_function_url_public; gcp_sql_instance_no_public_access; gcp_sql_snapshots_public_access; gcp_storage_bucket_policy_public_write_access; gcp_storage_bucket_public_access,gcp.bigquery.cluster.public_access; gcp.compute.disk.public_snapshot; gcp.compute.instance.public_ip; gcp.dataproc.cluster.master_nodes_no_public_ip; gcp.functions.function.not_publicly_accessible; gcp.functions.function.url_public; gcp.sql.instance.no_public_access; gcp.sql.snapshots.public_access; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access,gcp.compute.disk.public_snapshot; gcp.compute.instance.public_ip; gcp.dataproc.cluster.master_nodes_no_public_ip; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access
fedramp_moderate_multi_cloud_AC-17_1_0035,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-17 (1),Remote Access | Monitoring and Control,,Remote,Multiple,63,automated,,,FedRAMP_controls_with_checks.csv,gcp_bigquery_cluster_public_access; gcp_compute_disk_public_snapshot; gcp_compute_instance_public_ip; gcp_dataproc_cluster_master_nodes_no_public_ip; gcp_functions_function_not_publicly_accessible; gcp_functions_function_url_public; gcp_sql_instance_no_public_access; gcp_sql_snapshots_public_access; gcp_storage_bucket_policy_public_write_access; gcp_storage_bucket_public_access,gcp.bigquery.cluster.public_access; gcp.compute.disk.public_snapshot; gcp.compute.instance.public_ip; gcp.dataproc.cluster.master_nodes_no_public_ip; gcp.functions.function.not_publicly_accessible; gcp.functions.function.url_public; gcp.sql.instance.no_public_access; gcp.sql.snapshots.public_access; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access,gcp.compute.disk.public_snapshot; gcp.compute.instance.public_ip; gcp.dataproc.cluster.master_nodes_no_public_ip; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access
fedramp_moderate_multi_cloud_AC-17_2_0036,MULTI_CLOUD,FedRAMP,fedramp_moderate,Moderate,AC-17 (2),Remote Access | Protection of Confidentiality and Integrity Using Encryption,,Remote,Multiple,63,automated,,,FedRAMP_controls_with_checks.csv,gcp_bigquery_cluster_public_access; gcp_compute_disk_public_snapshot; gcp_compute_instance_public_ip; gcp_dataproc_cluster_master_nodes_no_public_ip; gcp_functions_function_not_publicly_accessible; gcp_functions_function_url_public; gcp_sql_instance_no_public_access; gcp_sql_snapshots_public_access; gcp_storage_bucket_policy_public_write_access; gcp_storage_bucket_public_access,gcp.bigquery.cluster.public_access; gcp.compute.disk.public_snapshot; gcp.compute.instance.public_ip; gcp.dataproc.cluster.master_nodes_no_public_ip; gcp.functions.function.not_publicly_accessible; gcp.functions.function.url_public; gcp.sql.instance.no_public_access; gcp.sql.snapshots.public_access; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access,gcp.compute.disk.public_snapshot; gcp.compute.instance.public_ip; gcp.dataproc.cluster.master_nodes_no_public_ip; gcp.storage.bucket.policy_public_write_access; gcp.storage.bucket.public_access
